region	chr	midPos	Nsites
(13384255,13434012)(13900000,13949999)(13900000,13950000)	chr27	13925000	49759	0.114473
(13434013,13483797)(13950000,13999999)(13950000,14000000)	chr27	13975000	49786	0.148405
(13483798,13533243)(14000000,14049999)(14000000,14050000)	chr27	14025000	49447	0.245483
(13533244,13583033)(14050000,14099999)(14050000,14100000)	chr27	14075000	49791	0.155207
(13583034,13632952)(14100000,14149999)(14100000,14150000)	chr27	14125000	49920	0.114371
(13632953,13682006)(14150000,14199999)(14150000,14200000)	chr27	14175000	49055	0.098375
(13682007,13731830)(14200000,14249999)(14200000,14250000)	chr27	14225000	49825	0.082820
(13731831,13781772)(14250000,14299999)(14250000,14300000)	chr27	14275000	49943	0.109626
(13781773,13831528)(14300000,14349999)(14300000,14350000)	chr27	14325000	49757	0.110502
(13831529,13881235)(14350000,14399999)(14350000,14400000)	chr27	14375000	49708	0.049580
(13881236,13931063)(14400000,14449999)(14400000,14450000)	chr27	14425000	49829	0.238399
(13931064,13980933)(14450000,14499999)(14450000,14500000)	chr27	14475000	49871	0.229068
(13980934,14030769)(14500000,14549999)(14500000,14550000)	chr27	14525000	49837	0.258644
(14030770,14080494)(14550000,14599999)(14550000,14600000)	chr27	14575000	49726	0.198204
(14080495,14126357)(14600000,14649999)(14600000,14650000)	chr27	14625000	45864	0.168794
(14126358,14176222)(14650000,14699999)(14650000,14700000)	chr27	14675000	49866	0.231327
(14176223,14225999)(14700000,14749999)(14700000,14750000)	chr27	14725000	49778	0.310998
(14226000,14275691)(14750000,14799999)(14750000,14800000)	chr27	14775000	49693	0.153245
(14275692,14325516)(14800000,14849999)(14800000,14850000)	chr27	14825000	49826	0.081089
(14325517,14374546)(14850000,14899999)(14850000,14900000)	chr27	14875000	49031	0.141135
(14374547,14424400)(14900000,14949999)(14900000,14950000)	chr27	14925000	49855	0.101094
(14424401,14474110)(14950000,14999999)(14950000,15000000)	chr27	14975000	49711	0.240139
(14474111,14523888)(15000000,15049999)(15000000,15050000)	chr27	15025000	49779	0.094826
(14523889,14573755)(15050000,15099999)(15050000,15100000)	chr27	15075000	49868	0.144041
(14573756,14623694)(15100000,15149999)(15100000,15150000)	chr27	15125000	49940	0.121027
(14623695,14672501)(15150000,15199999)(15150000,15200000)	chr27	15175000	48808	0.040409
(14672502,14722392)(15200000,15249999)(15200000,15250000)	chr27	15225000	49892	0.155151
(14722393,14772211)(15250000,15299999)(15250000,15300000)	chr27	15275000	49820	0.192521
(14772212,14821885)(15300000,15349999)(15300000,15350000)	chr27	15325000	49675	0.125302
(14821886,14871799)(15350000,15399999)(15350000,15400000)	chr27	15375000	49915	0.147167
(14871800,14921614)(15400000,15449999)(15400000,15450000)	chr27	15425000	49816	0.113642
(14921615,14971561)(15450000,15499999)(15450000,15500000)	chr27	15475000	49948	0.144459
(14971562,15021440)(15500000,15549999)(15500000,15550000)	chr27	15525000	49880	0.160889
(15021441,15071404)(15550000,15599999)(15550000,15600000)	chr27	15575000	49965	0.196881
(15071405,15121306)(15600000,15649999)(15600000,15650000)	chr27	15625000	49903	0.157776
(15121307,15170838)(15650000,15699999)(15650000,15700000)	chr27	15675000	49533	0.128852
(15170839,15217486)(15700000,15749999)(15700000,15750000)	chr27	15725000	46649	0.157199
(15217487,15267439)(15750000,15799999)(15750000,15800000)	chr27	15775000	49954	0.181025
(15267440,15317166)(15800000,15849999)(15800000,15850000)	chr27	15825000	49728	0.174438
(15317167,15366985)(15850000,15899999)(15850000,15900000)	chr27	15875000	49820	0.177608
(15366986,15416146)(15900000,15949999)(15900000,15950000)	chr27	15925000	49162	0.169787
(15416147,15465805)(15950000,15999999)(15950000,16000000)	chr27	15975000	49660	0.246382
(15465806,15515133)(16000000,16049999)(16000000,16050000)	chr27	16025000	49329	0.185847
(15515134,15564841)(16050000,16099999)(16050000,16100000)	chr27	16075000	49709	0.168454
(15564842,15614745)(16100000,16149999)(16100000,16150000)	chr27	16125000	49905	0.152344
(15614746,15664529)(16150000,16199999)(16150000,16200000)	chr27	16175000	49785	0.186141
(15664530,15714313)(16200000,16249999)(16200000,16250000)	chr27	16225000	49785	0.125464
(15714314,15764067)(16250000,16299999)(16250000,16300000)	chr27	16275000	49755	0.133033
(15764068,15813918)(16300000,16349999)(16300000,16350000)	chr27	16325000	49852	0.096558
(15813919,15863692)(16350000,16399999)(16350000,16400000)	chr27	16375000	49775	0.189869
(15863693,15913406)(16400000,16449999)(16400000,16450000)	chr27	16425000	49715	0.102816
(15913407,15963076)(16450000,16499999)(16450000,16500000)	chr27	16475000	49671	0.151562
(15963077,16012929)(16500000,16549999)(16500000,16550000)	chr27	16525000	49854	0.089428
(16012930,16062733)(16550000,16599999)(16550000,16600000)	chr27	16575000	49805	0.142853
(16062734,16112447)(16600000,16649999)(16600000,16650000)	chr27	16625000	49715	0.193955
(16112448,16162239)(16650000,16699999)(16650000,16700000)	chr27	16675000	49793	0.147175
(16162240,16212011)(16700000,16749999)(16700000,16750000)	chr27	16725000	49773	0.116396
(16212012,16261810)(16750000,16799999)(16750000,16800000)	chr27	16775000	49800	0.102899
(16261811,16311570)(16800000,16849999)(16800000,16850000)	chr27	16825000	49761	0.083134
(16311571,16361424)(16850000,16899999)(16850000,16900000)	chr27	16875000	49855	0.079128
(16361425,16411250)(16900000,16949999)(16900000,16950000)	chr27	16925000	49827	0.119062
(16411251,16461099)(16950000,16999999)(16950000,17000000)	chr27	16975000	49850	0.134572
(16461100,16511060)(17000000,17049999)(17000000,17050000)	chr27	17025000	49962	0.165643
(16511061,16560792)(17050000,17099999)(17050000,17100000)	chr27	17075000	49733	0.165367
(16560793,16610708)(17100000,17149999)(17100000,17150000)	chr27	17125000	49917	0.125829
(16610709,16647635)(17150000,17199389)(17150000,17200000)	chr27	17175000	36928	0.118615
(16647636,16693490)(17202256,17249999)(17200000,17250000)	chr27	17225000	45856	0.140097
(16693491,16743419)(17250000,17299999)(17250000,17300000)	chr27	17275000	49930	0.102463
(16743420,16793181)(17300000,17349999)(17300000,17350000)	chr27	17325000	49763	0.169398
(16793182,16842800)(17350000,17399999)(17350000,17400000)	chr27	17375000	49620	0.185870
(16842801,16892497)(17400000,17449999)(17400000,17450000)	chr27	17425000	49698	0.224602
(16892498,16942164)(17450000,17499999)(17450000,17500000)	chr27	17475000	49668	0.087170
(16942165,16992096)(17500000,17549999)(17500000,17550000)	chr27	17525000	49933	0.073083
(16992097,17041935)(17550000,17599999)(17550000,17600000)	chr27	17575000	49840	0.145654
(17041936,17091517)(17600000,17649999)(17600000,17650000)	chr27	17625000	49583	0.060848
(17091518,17140897)(17650000,17699999)(17650000,17700000)	chr27	17675000	49381	0.051521
(17140898,17190733)(17700000,17749999)(17700000,17750000)	chr27	17725000	49837	0.039178
(17190734,17240636)(17750000,17799999)(17750000,17800000)	chr27	17775000	49904	0.170769
(17240637,17290559)(17800000,17849999)(17800000,17850000)	chr27	17825000	49924	0.111742
(17290560,17340494)(17850000,17899999)(17850000,17900000)	chr27	17875000	49936	0.103221
(17340495,17390267)(17900000,17949999)(17900000,17950000)	chr27	17925000	49774	0.084419
(17390268,17440169)(17950000,17999999)(17950000,18000000)	chr27	17975000	49903	0.039441
(17440170,17489972)(18000000,18049999)(18000000,18050000)	chr27	18025000	49804	0.040003
(17489973,17539731)(18050000,18099999)(18050000,18100000)	chr27	18075000	49760	0.187708
(17539732,17589285)(18100000,18149999)(18100000,18150000)	chr27	18125000	49555	0.071969
(17589286,17639052)(18150000,18199999)(18150000,18200000)	chr27	18175000	49768	0.124158
(17639053,17688952)(18200000,18249999)(18200000,18250000)	chr27	18225000	49901	0.095814
(17688953,17738357)(18250000,18299999)(18250000,18300000)	chr27	18275000	49406	0.230623
(17738358,17788053)(18300000,18349999)(18300000,18350000)	chr27	18325000	49697	0.092289
(17788054,17837859)(18350000,18399999)(18350000,18400000)	chr27	18375000	49807	0.071210
(17837860,17887567)(18400000,18449999)(18400000,18450000)	chr27	18425000	49709	0.093693
(17887568,17937344)(18450000,18499999)(18450000,18500000)	chr27	18475000	49778	0.095242
(17937345,17987188)(18500000,18549999)(18500000,18550000)	chr27	18525000	49845	0.223315
(17987189,18036674)(18550000,18599999)(18550000,18600000)	chr27	18575000	49487	0.367264
(18036675,18086395)(18600000,18649999)(18600000,18650000)	chr27	18625000	49722	0.344249
(18086396,18135919)(18650000,18699999)(18650000,18700000)	chr27	18675000	49525	0.198715
(18135920,18185561)(18700000,18749999)(18700000,18750000)	chr27	18725000	49643	0.113683
(18185562,18234880)(18750000,18799999)(18750000,18800000)	chr27	18775000	49320	0.084166
(18234881,18284410)(18800000,18849999)(18800000,18850000)	chr27	18825000	49531	0.102780
(18284411,18334257)(18850000,18899999)(18850000,18900000)	chr27	18875000	49848	0.125732
(18334258,18384089)(18900000,18949999)(18900000,18950000)	chr27	18925000	49833	0.118531
(18384090,18431376)(18950000,18997417)(18950000,19000000)	chr27	18975000	47288	0.124187
(18431377,18478012)(19000729,19049999)(19000000,19050000)	chr27	19025000	46637	0.089234
(18478013,18527904)(19050000,19099999)(19050000,19100000)	chr27	19075000	49893	0.119286
(18527905,18577807)(19100000,19149999)(19100000,19150000)	chr27	19125000	49904	0.085946
(18577808,18627657)(19150000,19199999)(19150000,19200000)	chr27	19175000	49851	0.048302
(18627658,18677616)(19200000,19249999)(19200000,19250000)	chr27	19225000	49960	0.116483
(18677617,18727455)(19250000,19299999)(19250000,19300000)	chr27	19275000	49840	0.124276
(18727456,18777426)(19300000,19349999)(19300000,19350000)	chr27	19325000	49972	0.164559
(18777427,18827259)(19350000,19399999)(19350000,19400000)	chr27	19375000	49834	0.168891
(18827260,18877203)(19400000,19449999)(19400000,19450000)	chr27	19425000	49945	0.116853
(18877204,18926947)(19450000,19499999)(19450000,19500000)	chr27	19475000	49745	0.104887
(18926948,18976765)(19500000,19549999)(19500000,19550000)	chr27	19525000	49819	0.262741
(18976766,19026481)(19550000,19599999)(19550000,19600000)	chr27	19575000	49717	0.172454
(19026482,19076146)(19600000,19649999)(19600000,19650000)	chr27	19625000	49666	0.169161
(19076147,19126042)(19650000,19699999)(19650000,19700000)	chr27	19675000	49897	0.227174
(19126043,19170078)(19700000,19749999)(19700000,19750000)	chr27	19725000	44037	0.104209
(19170079,19219945)(19750000,19799999)(19750000,19800000)	chr27	19775000	49868	0.237558
(19219946,19269752)(19800000,19849999)(19800000,19850000)	chr27	19825000	49808	0.087309
(19269753,19319595)(19850000,19899999)(19850000,19900000)	chr27	19875000	49844	0.056503
(19319596,19369263)(19900000,19949999)(19900000,19950000)	chr27	19925000	49669	0.132990
(19369264,19419154)(19950000,19999999)(19950000,20000000)	chr27	19975000	49892	0.062684
(19419155,19469117)(20000000,20049999)(20000000,20050000)	chr27	20025000	49964	0.120094
(19469118,19519016)(20050000,20099999)(20050000,20100000)	chr27	20075000	49900	0.138724
(19519017,19568951)(20100000,20149999)(20100000,20150000)	chr27	20125000	49936	0.124533
(19568952,19618773)(20150000,20199999)(20150000,20200000)	chr27	20175000	49823	0.103953
(19618774,19668655)(20200000,20249999)(20200000,20250000)	chr27	20225000	49883	0.072579
(19668656,19718505)(20250000,20299999)(20250000,20300000)	chr27	20275000	49851	0.113318
(19718506,19768159)(20300000,20349999)(20300000,20350000)	chr27	20325000	49655	0.168172
(19768160,19817924)(20350000,20399999)(20350000,20400000)	chr27	20375000	49766	0.117987
(19817925,19867729)(20400000,20449999)(20400000,20450000)	chr27	20425000	49806	0.109302
(19867730,19917653)(20450000,20499999)(20450000,20500000)	chr27	20475000	49925	0.189855
(19917654,19967522)(20500000,20549999)(20500000,20550000)	chr27	20525000	49870	0.250497
(19967523,20017331)(20550000,20599999)(20550000,20600000)	chr27	20575000	49810	0.246301
(20017332,20061051)(20600000,20643890)(20600000,20650000)	chr27	20625000	43721	0.200535
(20061052,20110591)(20650316,20699999)(20650000,20700000)	chr27	20675000	49541	0.151101
(20110592,20160095)(20700000,20749999)(20700000,20750000)	chr27	20725000	49505	0.145431
(20160096,20209626)(20750000,20799999)(20750000,20800000)	chr27	20775000	49532	0.135579
(20209627,20252332)(20800000,20849999)(20800000,20850000)	chr27	20825000	42707	0.143983
(20252333,20301678)(20850000,20899999)(20850000,20900000)	chr27	20875000	49347	0.158134
(20301679,20351191)(20900000,20949999)(20900000,20950000)	chr27	20925000	49514	0.373797
(20351192,20400947)(20950000,20999999)(20950000,21000000)	chr27	20975000	49757	0.212849
(20400948,20449858)(21000000,21049999)(21000000,21050000)	chr27	21025000	48912	0.212984
(20449859,20499354)(21050000,21099999)(21050000,21100000)	chr27	21075000	49497	0.344163
(20499355,20548974)(21100000,21149999)(21100000,21150000)	chr27	21125000	49621	0.186737
(20548975,20598807)(21150000,21199999)(21150000,21200000)	chr27	21175000	49834	0.172619
(20598808,20647937)(21200000,21249999)(21200000,21250000)	chr27	21225000	49131	0.297497
(20647938,20673008)(21250000,21299999)(21250000,21300000)	chr27	21275000	25072	0.380264
(20673009,20717214)(21300000,21349999)(21300000,21350000)	chr27	21325000	44207	0.172352
(20717215,20767098)(21350000,21399999)(21350000,21400000)	chr27	21375000	49885	0.277444
(20767099,20816057)(21400000,21449999)(21400000,21450000)	chr27	21425000	48960	0.188880
(20816058,20865917)(21450000,21499999)(21450000,21500000)	chr27	21475000	49861	0.098082
(20865918,20909768)(21500000,21549999)(21500000,21550000)	chr27	21525000	43852	0.075174
(20909769,20959565)(21550000,21599999)(21550000,21600000)	chr27	21575000	49798	0.026573
(20959566,21009322)(21600000,21649999)(21600000,21650000)	chr27	21625000	49758	0.070091
(21009323,21059181)(21650000,21699999)(21650000,21700000)	chr27	21675000	49860	0.048884
(21059182,21109016)(21700000,21749999)(21700000,21750000)	chr27	21725000	49836	0.051703
(21109017,21158911)(21750000,21799999)(21750000,21800000)	chr27	21775000	49896	0.080851
(21158912,21208796)(21800000,21849999)(21800000,21850000)	chr27	21825000	49886	0.111011
(21208797,21258590)(21850000,21899999)(21850000,21900000)	chr27	21875000	49795	0.083669
(21258591,21308487)(21900000,21949999)(21900000,21950000)	chr27	21925000	49898	0.103351
(21308488,21358407)(21950000,21999999)(21950000,22000000)	chr27	21975000	49921	0.134415
(21358408,21408309)(22000000,22049999)(22000000,22050000)	chr27	22025000	49903	0.137416
(21408310,21458262)(22050000,22099999)(22050000,22100000)	chr27	22075000	49954	0.129855
(21458263,21508120)(22100000,22149999)(22100000,22150000)	chr27	22125000	49859	0.113176
(21508121,21558033)(22150000,22199999)(22150000,22200000)	chr27	22175000	49914	0.142880
(21558034,21607740)(22200000,22249999)(22200000,22250000)	chr27	22225000	49708	0.103484
(21607741,21655198)(22250000,22299999)(22250000,22300000)	chr27	22275000	47459	0.074965
(21655199,21705014)(22300000,22349999)(22300000,22350000)	chr27	22325000	49817	0.093586
(21705015,21754849)(22350000,22399999)(22350000,22400000)	chr27	22375000	49836	0.066080
(21754850,21804683)(22400000,22449999)(22400000,22450000)	chr27	22425000	49835	0.048725
(21804684,21853911)(22450000,22499999)(22450000,22500000)	chr27	22475000	49229	0.069411
(21853912,21903804)(22500000,22549999)(22500000,22550000)	chr27	22525000	49894	0.125361
(21903805,21953650)(22550000,22599999)(22550000,22600000)	chr27	22575000	49847	0.117962
(21953651,22003537)(22600000,22649999)(22600000,22650000)	chr27	22625000	49888	0.112530
(22003538,22053345)(22650000,22699999)(22650000,22700000)	chr27	22675000	49809	0.096304
(22053346,22103150)(22700000,22749999)(22700000,22750000)	chr27	22725000	49806	0.147320
(22103151,22152999)(22750000,22799999)(22750000,22800000)	chr27	22775000	49850	0.094595
(22153000,22202948)(22800000,22849999)(22800000,22850000)	chr27	22825000	49950	0.141315
(22202949,22252779)(22850000,22899999)(22850000,22900000)	chr27	22875000	49832	0.091358
(22252780,22302644)(22900000,22949999)(22900000,22950000)	chr27	22925000	49866	0.097932
(22302645,22352557)(22950000,22999999)(22950000,23000000)	chr27	22975000	49914	0.114610
(22352558,22402493)(23000000,23049999)(23000000,23050000)	chr27	23025000	49937	0.110562
(22402494,22452450)(23050000,23099999)(23050000,23100000)	chr27	23075000	49958	0.123590
(22452451,22501451)(23100000,23149999)(23100000,23150000)	chr27	23125000	49002	0.111961
(22501452,22551347)(23150000,23199999)(23150000,23200000)	chr27	23175000	49897	0.152103
(22551348,22601170)(23200000,23249990)(23200000,23250000)	chr27	23225000	49824	0.208506
(22601171,22651028)(23250000,23299999)(23250000,23300000)	chr27	23275000	49859	0.179551
(22651029,22700878)(23300000,23349999)(23300000,23350000)	chr27	23325000	49851	0.101506
(22700879,22750674)(23350000,23399999)(23350000,23400000)	chr27	23375000	49797	0.084090
(22750675,22800539)(23400000,23449999)(23400000,23450000)	chr27	23425000	49866	0.162180
(22800540,22849633)(23450000,23499999)(23450000,23500000)	chr27	23475000	49095	0.152494
(22849634,22899408)(23500000,23549999)(23500000,23550000)	chr27	23525000	49776	0.077691
(22899409,22947819)(23550000,23599999)(23550000,23600000)	chr27	23575000	48412	0.141441
(22947820,22997506)(23600000,23649999)(23600000,23650000)	chr27	23625000	49688	0.052857
(22997507,23047332)(23650000,23699999)(23650000,23700000)	chr27	23675000	49827	0.043912
(23047333,23097290)(23700000,23749999)(23700000,23750000)	chr27	23725000	49959	0.032248
(23097291,23147146)(23750000,23799999)(23750000,23800000)	chr27	23775000	49857	0.054885
(23147147,23197012)(23800000,23849999)(23800000,23850000)	chr27	23825000	49867	0.081936
(23197013,23246004)(23850000,23899999)(23850000,23900000)	chr27	23875000	48993	0.123396
(23246005,23295909)(23900000,23949999)(23900000,23950000)	chr27	23925000	49906	0.084347
(23295910,23345729)(23950000,23999999)(23950000,24000000)	chr27	23975000	49821	0.211078
(23345730,23395143)(24000000,24049999)(24000000,24050000)	chr27	24025000	49415	0.309330
(23395144,23444910)(24050000,24099999)(24050000,24100000)	chr27	24075000	49768	0.374948
(23444911,23494300)(24100000,24149999)(24100000,24150000)	chr27	24125000	49391	0.366617
(23494301,23544163)(24150000,24199999)(24150000,24200000)	chr27	24175000	49864	0.163727
(23544164,23593922)(24200000,24249999)(24200000,24250000)	chr27	24225000	49760	0.342960
(23593923,23643765)(24250000,24299999)(24250000,24300000)	chr27	24275000	49844	0.382365
(23643766,23693588)(24300000,24349999)(24300000,24350000)	chr27	24325000	49824	0.274330
(23693589,23743227)(24350000,24399999)(24350000,24400000)	chr27	24375000	49640	0.200421
(23743228,23793005)(24400000,24449999)(24400000,24450000)	chr27	24425000	49779	0.157469
(23793006,23842872)(24450000,24499999)(24450000,24500000)	chr27	24475000	49868	0.113429
(23842873,23892690)(24500000,24549999)(24500000,24550000)	chr27	24525000	49819	0.141234
(23892691,23942525)(24550000,24599999)(24550000,24600000)	chr27	24575000	49836	0.146030
(23942526,23986552)(24600000,24649999)(24600000,24650000)	chr27	24625000	44028	0.126873
(23986553,24036320)(24650000,24699999)(24650000,24700000)	chr27	24675000	49769	0.162078
(24036321,24085627)(24700000,24749999)(24700000,24750000)	chr27	24725000	49308	0.186911
(24085628,24135516)(24750000,24799999)(24750000,24800000)	chr27	24775000	49890	0.061380
(24135517,24185323)(24800000,24849999)(24800000,24850000)	chr27	24825000	49808	0.142758
(24185324,24234968)(24850000,24899999)(24850000,24900000)	chr27	24875000	49646	0.103648
(24234969,24284065)(24900000,24949999)(24900000,24950000)	chr27	24925000	49098	0.088351
(24284066,24333695)(24950000,24999999)(24950000,25000000)	chr27	24975000	49631	0.062238
(24333696,24383581)(25000000,25049999)(25000000,25050000)	chr27	25025000	49887	0.074012
(24383582,24433161)(25050000,25099999)(25050000,25100000)	chr27	25075000	49581	0.060398
(24433162,24482947)(25100000,25149999)(25100000,25150000)	chr27	25125000	49787	0.078404
(24482948,24532784)(25150000,25199999)(25150000,25200000)	chr27	25175000	49838	0.095192
(24532785,24582012)(25200000,25249999)(25200000,25250000)	chr27	25225000	49229	0.078989
(24582013,24631719)(25250000,25299999)(25250000,25300000)	chr27	25275000	49708	0.053918
(24631720,24681616)(25300000,25349999)(25300000,25350000)	chr27	25325000	49898	0.069148
(24681617,24731257)(25350000,25399999)(25350000,25400000)	chr27	25375000	49642	0.080387
(24731258,24781160)(25400000,25449999)(25400000,25450000)	chr27	25425000	49904	0.056654
(24781161,24830768)(25450000,25499999)(25450000,25500000)	chr27	25475000	49609	0.069449
(24830769,24880607)(25500000,25549999)(25500000,25550000)	chr27	25525000	49840	0.094766
(24880608,24930502)(25550000,25599999)(25550000,25600000)	chr27	25575000	49896	0.038433
(24930503,24980129)(25600000,25649999)(25600000,25650000)	chr27	25625000	49628	0.025333
(24980130,25029962)(25650000,25699999)(25650000,25700000)	chr27	25675000	49834	0.039115
(25029963,25079859)(25700000,25749999)(25700000,25750000)	chr27	25725000	49898	0.085580
(25079860,25129852)(25750000,25799999)(25750000,25800000)	chr27	25775000	49994	0.117127
(25129853,25179640)(25800000,25849999)(25800000,25850000)	chr27	25825000	49789	0.033961
(25179641,25229476)(25850000,25899999)(25850000,25900000)	chr27	25875000	49837	0.017375
(25229477,25279149)(25900000,25949999)(25900000,25950000)	chr27	25925000	49674	0.075926
(25279150,25328929)(25950000,25999999)(25950000,26000000)	chr27	25975000	49781	0.157101
(25328930,25378648)(26000000,26049999)(26000000,26050000)	chr27	26025000	49720	0.145425
(25378649,25426687)(26050000,26099999)(26050000,26100000)	chr27	26075000	48040	0.242070
(25426688,25473909)(26100000,26149999)(26100000,26150000)	chr27	26125000	47223	0.174033
(25473910,25523621)(26150000,26199999)(26150000,26200000)	chr27	26175000	49713	0.161392
(25523622,25573232)(26200000,26249999)(26200000,26250000)	chr27	26225000	49612	0.096701
(25573233,25622668)(26250000,26299999)(26250000,26300000)	chr27	26275000	49437	0.088105
(25622669,25672492)(26300000,26349999)(26300000,26350000)	chr27	26325000	49825	0.037343
(25672493,25722129)(26350000,26399999)(26350000,26400000)	chr27	26375000	49638	0.083198
(25722130,25771755)(26400000,26449999)(26400000,26450000)	chr27	26425000	49627	0.103285
(25771756,25821008)(26450000,26499999)(26450000,26500000)	chr27	26475000	49254	0.222026
(25821009,25870844)(26500000,26549999)(26500000,26550000)	chr27	26525000	49837	0.126427
(25870845,25918641)(26550000,26599999)(26550000,26600000)	chr27	26575000	47798	0.138558
(25918642,25968453)(26600000,26649999)(26600000,26650000)	chr27	26625000	49813	0.106960
(25968454,26018319)(26650000,26699999)(26650000,26700000)	chr27	26675000	49867	0.153403
(26018320,26068067)(26700000,26749999)(26700000,26750000)	chr27	26725000	49749	0.058186
(26068068,26117768)(26750000,26799999)(26750000,26800000)	chr27	26775000	49702	0.071812
(26117769,26167577)(26800000,26849999)(26800000,26850000)	chr27	26825000	49810	0.150991
(26167578,26216689)(26850000,26899999)(26850000,26900000)	chr27	26875000	49113	0.119095
(26216690,26266378)(26900000,26949999)(26900000,26950000)	chr27	26925000	49690	0.178405
(26266379,26316067)(26950000,26999999)(26950000,27000000)	chr27	26975000	49690	0.099177
(26316068,26365868)(27000000,27049999)(27000000,27050000)	chr27	27025000	49802	0.046263
(26365869,26415573)(27050000,27099999)(27050000,27100000)	chr27	27075000	49706	0.071288
(26415574,26465228)(27100000,27149999)(27100000,27150000)	chr27	27125000	49656	0.154345
(26465229,26514956)(27150000,27199999)(27150000,27200000)	chr27	27175000	49729	0.084010
(26514957,26564741)(27200000,27249999)(27200000,27250000)	chr27	27225000	49786	0.090306
(26564742,26614123)(27250000,27299999)(27250000,27300000)	chr27	27275000	49383	0.130428
(26614124,26663824)(27300000,27349999)(27300000,27350000)	chr27	27325000	49702	0.079937
(26663825,26713731)(27350000,27399999)(27350000,27400000)	chr27	27375000	49908	0.145820
(26713732,26763439)(27400000,27449999)(27400000,27450000)	chr27	27425000	49709	0.137913
(26763440,26813212)(27450000,27499999)(27450000,27500000)	chr27	27475000	49774	0.237002
(26813213,26863014)(27500000,27549999)(27500000,27550000)	chr27	27525000	49803	0.247536
(26863015,26912844)(27550000,27599999)(27550000,27600000)	chr27	27575000	49831	0.307615
(26912845,26962707)(27600000,27649999)(27600000,27650000)	chr27	27625000	49864	0.108861
(26962708,27012443)(27650000,27699999)(27650000,27700000)	chr27	27675000	49737	0.045107
(27012444,27062352)(27700000,27749999)(27700000,27750000)	chr27	27725000	49910	0.118026
(27062353,27112243)(27750000,27799999)(27750000,27800000)	chr27	27775000	49892	0.117039
(27112244,27159919)(27800000,27849581)(27800000,27850000)	chr27	27825000	47677	0.166138
(27159920,27166617)(27850755,27899999)(27850000,27900000)	chr27	27875000	6699	0.115097
(27166618,27216165)(27900000,27949999)(27900000,27950000)	chr27	27925000	49549	0.140578
(27216166,27265954)(27950000,27999999)(27950000,28000000)	chr27	27975000	49790	0.012536
(27265955,27315580)(28000000,28049999)(28000000,28050000)	chr27	28025000	49627	0.016984
(27315581,27365356)(28050000,28099999)(28050000,28100000)	chr27	28075000	49777	0.051653
(27365357,27415062)(28100000,28149999)(28100000,28150000)	chr27	28125000	49707	0.020057
(27415063,27464744)(28150000,28199999)(28150000,28200000)	chr27	28175000	49683	0.008333
(27464745,27514509)(28200000,28249999)(28200000,28250000)	chr27	28225000	49766	0.089997
(27514510,27564252)(28250000,28299999)(28250000,28300000)	chr27	28275000	49744	0.080015
(27564253,27614016)(28300000,28349999)(28300000,28350000)	chr27	28325000	49765	0.096905
(27614017,27663803)(28350000,28399999)(28350000,28400000)	chr27	28375000	49788	0.044421
(27663804,27713516)(28400000,28449999)(28400000,28450000)	chr27	28425000	49714	0.017331
(27713517,27763329)(28450000,28499999)(28450000,28500000)	chr27	28475000	49814	0.037962
(27763330,27812994)(28500000,28549999)(28500000,28550000)	chr27	28525000	49666	0.086552
(27812995,27862570)(28550000,28599999)(28550000,28600000)	chr27	28575000	49577	0.036387
(27862571,27912415)(28600000,28649999)(28600000,28650000)	chr27	28625000	49846	0.043753
(27912416,27962246)(28650000,28699999)(28650000,28700000)	chr27	28675000	49832	0.117566
(27962247,28012142)(28700000,28749999)(28700000,28750000)	chr27	28725000	49897	0.265144
(28012143,28062023)(28750000,28799999)(28750000,28800000)	chr27	28775000	49882	0.131958
(28062024,28111896)(28800000,28849999)(28800000,28850000)	chr27	28825000	49874	0.133084
(28111897,28161772)(28850000,28899999)(28850000,28900000)	chr27	28875000	49877	0.205149
(28161773,28211490)(28900000,28949999)(28900000,28950000)	chr27	28925000	49719	0.158362
(28211491,28257798)(28950000,28999999)(28950000,29000000)	chr27	28975000	46309	0.105744
(28257799,28307524)(29000000,29049999)(29000000,29050000)	chr27	29025000	49727	0.117929
(28307525,28357327)(29050000,29099999)(29050000,29100000)	chr27	29075000	49804	0.103848
(28357328,28406709)(29100000,29149999)(29100000,29150000)	chr27	29125000	49383	0.068083
(28406710,28456617)(29150000,29199999)(29150000,29200000)	chr27	29175000	49909	0.099453
(28456618,28506444)(29200000,29249999)(29200000,29250000)	chr27	29225000	49828	0.063951
(28506445,28556069)(29250000,29299999)(29250000,29300000)	chr27	29275000	49626	0.054557
(28556070,28605941)(29300000,29349999)(29300000,29350000)	chr27	29325000	49873	0.120654
(28605942,28655851)(29350000,29399999)(29350000,29400000)	chr27	29375000	49911	0.091283
(28655852,28704948)(29400000,29449999)(29400000,29450000)	chr27	29425000	49098	0.043072
(28704949,28754816)(29450000,29499999)(29450000,29500000)	chr27	29475000	49869	0.049191
(28754817,28804711)(29500000,29549999)(29500000,29550000)	chr27	29525000	49896	0.072393
(28804712,28854232)(29550000,29599999)(29550000,29600000)	chr27	29575000	49522	0.045921
(28854233,28904157)(29600000,29649999)(29600000,29650000)	chr27	29625000	49926	0.090762
(28904158,28948225)(29650000,29699999)(29650000,29700000)	chr27	29675000	44069	0.175704
(28948226,28998095)(29700000,29749999)(29700000,29750000)	chr27	29725000	49871	0.084685
