region	chr	midPos	Nsites
(5451987,5474994)(14000000,14049881)(14000000,14050000)	chr29	14025000	23009	0.151356
(5474995,5493472)(14050084,14099971)(14050000,14100000)	chr29	14075000	18479	0.114198
(5493473,5516438)(14100146,14149999)(14100000,14150000)	chr29	14125000	22967	0.121135
(5516439,5537042)(14150000,14199998)(14150000,14200000)	chr29	14175000	20605	0.109943
(5537043,5560372)(14200001,14249763)(14200000,14250000)	chr29	14225000	23331	0.079555
(5560373,5584297)(14250377,14299998)(14250000,14300000)	chr29	14275000	23926	0.081432
(5584298,5609776)(14300000,14349999)(14300000,14350000)	chr29	14325000	25480	0.097141
(5609777,5635074)(14350000,14399797)(14350000,14400000)	chr29	14375000	25299	0.035845
(5635075,5656577)(14400296,14449913)(14400000,14450000)	chr29	14425000	21504	0.094759
(5656578,5676297)(14450018,14499998)(14450000,14500000)	chr29	14475000	19721	0.059495
(5676298,5701655)(14500000,14549947)(14500000,14550000)	chr29	14525000	25359	0.037394
(5701656,5727216)(14550100,14599999)(14550000,14600000)	chr29	14575000	25562	0.116422
(5727217,5749988)(14600000,14649999)(14600000,14650000)	chr29	14625000	22773	0.179837
(5749989,5774838)(14650000,14699999)(14650000,14700000)	chr29	14675000	24851	0.255799
(5774839,5794729)(14700000,14749998)(14700000,14750000)	chr29	14725000	19892	0.220452
(5794730,5816840)(14750001,14799371)(14750000,14800000)	chr29	14775000	22112	0.142473
(5816841,5840181)(14800140,14849823)(14800000,14850000)	chr29	14825000	23342	0.123329
(5840182,5862690)(14850009,14899999)(14850000,14900000)	chr29	14875000	22510	0.092252
(5862691,5882831)(14900000,14949999)(14900000,14950000)	chr29	14925000	20142	0.155871
(5882832,5903567)(14950000,14999999)(14950000,15000000)	chr29	14975000	20737	0.166683
(5903568,5925411)(15000000,15049999)(15000000,15050000)	chr29	15025000	21845	0.117208
(5925412,5948372)(15050000,15099846)(15050000,15100000)	chr29	15075000	22962	0.160235
(5948373,5969924)(15100472,15149997)(15100000,15150000)	chr29	15125000	21553	0.244502
(5969925,5993297)(15150007,15199999)(15150000,15200000)	chr29	15175000	23374	0.262201
(5993298,6018546)(15200000,15249954)(15200000,15250000)	chr29	15225000	25250	0.314410
(6018547,6039582)(15250166,15299812)(15250000,15300000)	chr29	15275000	21037	0.217044
(6039583,6060088)(15300128,15349999)(15300000,15350000)	chr29	15325000	20507	0.091555
(6060089,6082660)(15350000,15399999)(15350000,15400000)	chr29	15375000	22573	0.287610
(6082661,6109076)(15400000,15449999)(15400000,15450000)	chr29	15425000	26417	0.236028
(6109077,6132448)(15450000,15499999)(15450000,15500000)	chr29	15475000	23373	0.039799
(6132449,6151539)(15500000,15549999)(15500000,15550000)	chr29	15525000	19092	0.148480
(6151540,6169959)(15550001,15599998)(15550000,15600000)	chr29	15575000	18421	0.079933
(6169960,6192223)(15600002,15649999)(15600000,15650000)	chr29	15625000	22265	0.144408
(6192224,6212997)(15650000,15699999)(15650000,15700000)	chr29	15675000	20775	0.098087
(6212998,6236364)(15700000,15749704)(15700000,15750000)	chr29	15725000	23368	0.128972
(6236365,6258372)(15751125,15799880)(15750000,15800000)	chr29	15775000	22009	0.071730
(6258373,6280447)(15800010,15849995)(15800000,15850000)	chr29	15825000	22076	0.051795
(6280448,6301359)(15850177,15899987)(15850000,15900000)	chr29	15875000	20913	0.131404
(6301360,6322356)(15900019,15949999)(15900000,15950000)	chr29	15925000	20998	0.131155
(6322357,6345945)(15950000,15999999)(15950000,16000000)	chr29	15975000	23590	0.097582
(6345946,6365813)(16000000,16049636)(16000000,16050000)	chr29	16025000	19869	0.078436
(6365814,6387676)(16050059,16099937)(16050000,16100000)	chr29	16075000	21864	0.165264
(6387677,6410875)(16100083,16149999)(16100000,16150000)	chr29	16125000	23200	0.193373
(6410876,6434398)(16150000,16199894)(16150000,16200000)	chr29	16175000	23524	0.149071
(6434399,6456322)(16200022,16249802)(16200000,16250000)	chr29	16225000	21925	0.228144
(6456323,6479003)(16250488,16299999)(16250000,16300000)	chr29	16275000	22682	0.216854
(6479004,6502695)(16300000,16349997)(16300000,16350000)	chr29	16325000	23693	0.217323
(6502696,6523412)(16350001,16399935)(16350000,16400000)	chr29	16375000	20718	0.128940
(6523413,6543785)(16400457,16449840)(16400000,16450000)	chr29	16425000	20374	0.140481
(6543786,6562275)(16450031,16499999)(16450000,16500000)	chr29	16475000	18491	0.158871
(6562276,6585905)(16500000,16549996)(16500000,16550000)	chr29	16525000	23631	0.082563
(6585906,6607280)(16550000,16599999)(16550000,16600000)	chr29	16575000	21376	0.177964
(6607281,6633086)(16600000,16649999)(16600000,16650000)	chr29	16625000	25807	0.079323
(6633087,6657277)(16650000,16699993)(16650000,16700000)	chr29	16675000	24192	0.189177
(6657278,6680401)(16700023,16749999)(16700000,16750000)	chr29	16725000	23125	0.232843
(6680402,6699960)(16750000,16799785)(16750000,16800000)	chr29	16775000	19560	0.123783
(6699961,6718745)(16800143,16849929)(16800000,16850000)	chr29	16825000	18786	0.167754
(6718746,6737562)(16850462,16899949)(16850000,16900000)	chr29	16875000	18818	0.105557
(6737563,6757003)(16900034,16949991)(16900000,16950000)	chr29	16925000	19442	0.109848
(6757004,6777495)(16950007,16999999)(16950000,17000000)	chr29	16975000	20493	0.130535
(6777496,6791452)(17000000,17049455)(17000000,17050000)	chr29	17025000	13958	0.207069
(6791453,6811430)(17050168,17099900)(17050000,17100000)	chr29	17075000	19979	0.184163
(6811431,6828449)(17100004,17149974)(17100000,17150000)	chr29	17125000	17020	0.248853
(6828450,6849769)(17150081,17199999)(17150000,17200000)	chr29	17175000	21321	0.078430
(6849770,6871874)(17200000,17249999)(17200000,17250000)	chr29	17225000	22106	0.037616
(6871875,6894964)(17250000,17299999)(17250000,17300000)	chr29	17275000	23091	0.117287
(6894965,6917238)(17300000,17349960)(17300000,17350000)	chr29	17325000	22275	0.057353
(6917239,6940108)(17350183,17399962)(17350000,17400000)	chr29	17375000	22871	0.063580
(6940109,6964401)(17400084,17449953)(17400000,17450000)	chr29	17425000	24294	0.076001
(6964402,6990160)(17450079,17499756)(17450000,17500000)	chr29	17475000	25760	0.090619
(6990161,7012615)(17500115,17549999)(17500000,17550000)	chr29	17525000	22456	0.067985
(7012616,7035411)(17550000,17599715)(17550000,17600000)	chr29	17575000	22797	0.111851
(7035412,7057433)(17600003,17649996)(17600000,17650000)	chr29	17625000	22023	0.116786
(7057434,7078669)(17650008,17699880)(17650000,17700000)	chr29	17675000	21237	0.135405
(7078670,7100628)(17700009,17749838)(17700000,17750000)	chr29	17725000	21960	0.176277
(7100629,7126635)(17750009,17799999)(17750000,17800000)	chr29	17775000	26008	0.108692
(7126636,7149968)(17800000,17849999)(17800000,17850000)	chr29	17825000	23334	0.208108
(7149969,7171771)(17850000,17899999)(17850000,17900000)	chr29	17875000	21804	0.287563
(7171772,7198131)(17900000,17949999)(17900000,17950000)	chr29	17925000	26361	0.261932
(7198132,7224022)(17950000,17999993)(17950000,18000000)	chr29	17975000	25892	0.234522
(7224023,7250216)(18000004,18049998)(18000000,18050000)	chr29	18025000	26195	0.137371
(7250217,7276661)(18050001,18099999)(18050000,18100000)	chr29	18075000	26446	0.227469
(7276662,7298197)(18100000,18149999)(18100000,18150000)	chr29	18125000	21537	0.128635
(7298198,7319901)(18150000,18199920)(18150000,18200000)	chr29	18175000	21705	0.192478
(7319902,7341128)(18200019,18249999)(18200000,18250000)	chr29	18225000	21228	0.097027
(7341129,7362048)(18250001,18299995)(18250000,18300000)	chr29	18275000	20921	0.085564
(7362049,7381688)(18300015,18349999)(18300000,18350000)	chr29	18325000	19641	0.218239
(7381689,7402861)(18350002,18399999)(18350000,18400000)	chr29	18375000	21174	0.193921
(7402862,7425210)(18400000,18449999)(18400000,18450000)	chr29	18425000	22350	0.130121
(7425211,7449103)(18450000,18499999)(18450000,18500000)	chr29	18475000	23894	0.130499
(7449104,7469296)(18500000,18549975)(18500000,18550000)	chr29	18525000	20194	0.253687
(7469297,7492667)(18550009,18599765)(18550000,18600000)	chr29	18575000	23372	0.124266
(7492668,7514597)(18600086,18649999)(18600000,18650000)	chr29	18625000	21931	0.159062
(7514598,7535861)(18650000,18699882)(18650000,18700000)	chr29	18675000	21265	0.064785
(7535862,7558523)(18700002,18749958)(18700000,18750000)	chr29	18725000	22663	0.102546
(7558524,7581356)(18750060,18799961)(18750000,18800000)	chr29	18775000	22834	0.199400
(7581357,7605755)(18800199,18849998)(18800000,18850000)	chr29	18825000	24400	0.082910
(7605756,7628958)(18850000,18899999)(18850000,18900000)	chr29	18875000	23204	0.135326
(7628959,7648909)(18900000,18949679)(18900000,18950000)	chr29	18925000	19952	0.105593
(7648910,7671076)(18950116,18999886)(18950000,19000000)	chr29	18975000	22168	0.092104
(7671077,7694228)(19000608,19049999)(19000000,19050000)	chr29	19025000	23153	0.176628
(7694229,7718591)(19050000,19099999)(19050000,19100000)	chr29	19075000	24364	0.157746
(7718592,7741748)(19100000,19149999)(19100000,19150000)	chr29	19125000	23158	0.176729
(7741749,7763529)(19150000,19199999)(19150000,19200000)	chr29	19175000	21782	0.163205
(7763530,7783622)(19200000,19249935)(19200000,19250000)	chr29	19225000	20094	0.177759
(7783623,7805553)(19250478,19299892)(19250000,19300000)	chr29	19275000	21932	0.149879
(7805554,7829094)(19300191,19349999)(19300000,19350000)	chr29	19325000	23542	0.064599
(7829095,7851687)(19350000,19399998)(19350000,19400000)	chr29	19375000	22594	0.108814
(7851688,7872882)(19400000,19449726)(19400000,19450000)	chr29	19425000	21196	0.117017
(7872883,7896006)(19450055,19499999)(19450000,19500000)	chr29	19475000	23125	0.022250
(7896007,7920281)(19500000,19549971)(19500000,19550000)	chr29	19525000	24276	0.148769
(7920282,7941583)(19550160,19599998)(19550000,19600000)	chr29	19575000	21303	0.300269
(7941584,7962132)(19600043,19649899)(19600000,19650000)	chr29	19625000	20550	0.228677
(7962133,7983895)(19650021,19699999)(19650000,19700000)	chr29	19675000	21764	0.137897
(7983896,8006821)(19700000,19749756)(19700000,19750000)	chr29	19725000	22927	0.280344
(8006822,8027224)(19750182,19799867)(19750000,19800000)	chr29	19775000	20404	0.138036
(8027225,8048557)(19800067,19849789)(19800000,19850000)	chr29	19825000	21334	0.084132
(8048558,8070079)(19850086,19899999)(19850000,19900000)	chr29	19875000	21523	0.191144
(8070080,8094633)(19900000,19949840)(19900000,19950000)	chr29	19925000	24555	0.140978
(8094634,8115135)(19950098,19999999)(19950000,20000000)	chr29	19975000	20503	0.170817
(8115136,8138205)(20000000,20049999)(20000000,20050000)	chr29	20025000	23071	0.095380
(8138206,8162330)(20050000,20099999)(20050000,20100000)	chr29	20075000	24126	0.158728
(8162331,8187446)(20100002,20149990)(20100000,20150000)	chr29	20125000	25117	0.129499
(8187447,8210401)(20150016,20199999)(20150000,20200000)	chr29	20175000	22956	0.080889
(8210402,8229201)(20200000,20249998)(20200000,20250000)	chr29	20225000	18801	0.142744
(8229202,8251396)(20250000,20299998)(20250000,20300000)	chr29	20275000	22196	0.202650
(8251397,8271516)(20300000,20349998)(20300000,20350000)	chr29	20325000	20121	0.073339
(8271517,8293388)(20350003,20399993)(20350000,20400000)	chr29	20375000	21873	0.114036
(8293389,8314815)(20400020,20449999)(20400000,20450000)	chr29	20425000	21428	0.132733
(8314816,8337725)(20450000,20499999)(20450000,20500000)	chr29	20475000	22911	0.189578
(8337726,8359438)(20500000,20549999)(20500000,20550000)	chr29	20525000	21714	0.243660
(8359439,8377890)(20550000,20599961)(20550000,20600000)	chr29	20575000	18453	0.155150
(8377891,8396379)(20600002,20649941)(20600000,20650000)	chr29	20625000	18490	0.184354
(8396380,8418118)(20650043,20699999)(20650000,20700000)	chr29	20675000	21740	0.194492
(8418119,8438145)(20700000,20749999)(20700000,20750000)	chr29	20725000	20028	0.100594
(8438146,8458401)(20750000,20799999)(20750000,20800000)	chr29	20775000	20257	0.235408
(8458402,8481068)(20800000,20849974)(20800000,20850000)	chr29	20825000	22668	0.129616
(8481069,8503458)(20850002,20899999)(20850000,20900000)	chr29	20875000	22391	0.057714
(8503459,8524299)(20900000,20949999)(20900000,20950000)	chr29	20925000	20842	0.042799
(8524300,8545185)(20950000,20999967)(20950000,21000000)	chr29	20975000	20887	0.045965
(8545186,8567261)(21000007,21049986)(21000000,21050000)	chr29	21025000	22077	0.071020
(8567262,8591244)(21050212,21099941)(21050000,21100000)	chr29	21075000	23984	0.057493
(8591245,8617649)(21100119,21149946)(21100000,21150000)	chr29	21125000	26406	0.065451
(8617650,8644292)(21150013,21199999)(21150000,21200000)	chr29	21175000	26644	0.022295
(8644293,8668653)(21200000,21249990)(21200000,21250000)	chr29	21225000	24362	0.066821
(8668654,8694079)(21250014,21299999)(21250000,21300000)	chr29	21275000	25427	0.099034
(8694080,8713861)(21300000,21349999)(21300000,21350000)	chr29	21325000	19783	0.208775
(8713862,8734530)(21350001,21399994)(21350000,21400000)	chr29	21375000	20670	0.195667
(8734531,8759664)(21400003,21449999)(21400000,21450000)	chr29	21425000	25135	0.153879
(8759665,8780829)(21450000,21499999)(21450000,21500000)	chr29	21475000	21166	0.078830
(8780830,8801478)(21500000,21549889)(21500000,21550000)	chr29	21525000	20650	0.281493
(8801479,8822825)(21550163,21599950)(21550000,21600000)	chr29	21575000	21348	0.197297
(8822826,8843905)(21600054,21649725)(21600000,21650000)	chr29	21625000	21081	0.265734
(8843906,8863532)(21650137,21699709)(21650000,21700000)	chr29	21675000	19628	0.162978
(8863533,8883629)(21700483,21749999)(21700000,21750000)	chr29	21725000	20098	0.177062
(8883630,8902814)(21750000,21799806)(21750000,21800000)	chr29	21775000	19186	0.180382
(8902815,8922626)(21800237,21849999)(21800000,21850000)	chr29	21825000	19813	0.060235
(8922627,8943503)(21850000,21899976)(21850000,21900000)	chr29	21875000	20878	0.044270
(8943504,8964776)(21900081,21949999)(21900000,21950000)	chr29	21925000	21274	0.052595
(8964777,8980796)(21950000,21999999)(21950000,22000000)	chr29	21975000	16021	0.152638
(8980797,8998809)(22000000,22049999)(22000000,22050000)	chr29	22025000	18014	0.232296
(8998810,9016407)(22050000,22099999)(22050000,22100000)	chr29	22075000	17599	0.236828
(9016408,9038393)(22100000,22149912)(22100000,22150000)	chr29	22125000	21987	0.305872
(9038394,9064294)(22150018,22199999)(22150000,22200000)	chr29	22175000	25902	0.396697
(9064295,9089714)(22200000,22249999)(22200000,22250000)	chr29	22225000	25421	0.385151
(9089715,9114138)(22250000,22299999)(22250000,22300000)	chr29	22275000	24425	0.145647
(9114139,9136380)(22300000,22349999)(22300000,22350000)	chr29	22325000	22243	0.083567
(9136381,9154948)(22350000,22399937)(22350000,22400000)	chr29	22375000	18569	0.102324
(9154949,9176616)(22400117,22449907)(22400000,22450000)	chr29	22425000	21669	0.162388
(9176617,9199002)(22450058,22499999)(22450000,22500000)	chr29	22475000	22387	0.112871
(9199003,9224096)(22500000,22549999)(22500000,22550000)	chr29	22525000	25095	0.077952
(9224097,9241541)(22550000,22599999)(22550000,22600000)	chr29	22575000	17446	0.098182
(9241542,9263252)(22600000,22649922)(22600000,22650000)	chr29	22625000	21712	0.106170
(9263253,9281324)(22650049,22699997)(22650000,22700000)	chr29	22675000	18073	0.206624
(9281325,9302671)(22700018,22749999)(22700000,22750000)	chr29	22725000	21348	0.174166
(9302672,9323943)(22750000,22799997)(22750000,22800000)	chr29	22775000	21273	0.261488
(9323944,9338998)(22800061,22842500)(22800000,22850000)	chr29	22825000	15056	0.229109
(9338999,9366429)(22901462,22949998)(22900000,22950000)	chr29	22925000	27432	0.150611
(9366430,9392951)(22950000,22999999)(22950000,23000000)	chr29	22975000	26523	0.211076
(9392952,9414878)(23000000,23049971)(23000000,23050000)	chr29	23025000	21928	0.097648
(9414879,9434332)(23050008,23099999)(23050000,23100000)	chr29	23075000	19455	0.160060
(9434333,9455121)(23100000,23149982)(23100000,23150000)	chr29	23125000	20790	0.138952
(9455122,9473289)(23150314,23199863)(23150000,23200000)	chr29	23175000	18169	0.057690
(9473290,9490087)(23200018,23249983)(23200000,23250000)	chr29	23225000	16799	0.061985
(9490088,9509360)(23250537,23299859)(23250000,23300000)	chr29	23275000	19274	0.075083
(9509361,9529107)(23300007,23349999)(23300000,23350000)	chr29	23325000	19748	0.058126
(9529108,9550992)(23350000,23399916)(23350000,23400000)	chr29	23375000	21886	0.022131
(9550993,9572622)(23400008,23449915)(23400000,23450000)	chr29	23425000	21631	0.087016
(9572623,9592029)(23450008,23499999)(23450000,23500000)	chr29	23475000	19408	0.071810
(9592030,9612571)(23500000,23549999)(23500000,23550000)	chr29	23525000	20543	0.044296
(9612572,9637069)(23550000,23599999)(23550000,23600000)	chr29	23575000	24499	0.038366
(9637070,9663808)(23600001,23649989)(23600000,23650000)	chr29	23625000	26740	0.013059
(9663809,9685951)(23650018,23699999)(23650000,23700000)	chr29	23675000	22144	0.080030
(9685952,9708570)(23700001,23749796)(23700000,23750000)	chr29	23725000	22620	0.009525
(9708571,9731054)(23750158,23799973)(23750000,23800000)	chr29	23775000	22485	0.058514
(9731055,9751992)(23800032,23849999)(23800000,23850000)	chr29	23825000	20939	0.028735
(9751993,9775136)(23850000,23899999)(23850000,23900000)	chr29	23875000	23145	0.044719
(9775137,9796169)(23900000,23949996)(23900000,23950000)	chr29	23925000	21034	0.054523
(9796170,9819537)(23950000,23999999)(23950000,24000000)	chr29	23975000	23369	0.050027
(9819538,9841312)(24000000,24049999)(24000000,24050000)	chr29	24025000	21776	0.090655
(9841313,9862074)(24050000,24099804)(24050000,24100000)	chr29	24075000	20763	0.081428
(9862075,9880557)(24100001,24149993)(24100000,24150000)	chr29	24125000	18484	0.078882
(9880558,9901470)(24150007,24199723)(24150000,24200000)	chr29	24175000	20914	0.153622
(9901471,9918638)(24200150,24249984)(24200000,24250000)	chr29	24225000	17169	0.162397
(9918639,9933068)(24250046,24299983)(24250000,24300000)	chr29	24275000	14431	0.080853
(9933069,9955719)(24300010,24349982)(24300000,24350000)	chr29	24325000	22652	0.128648
(9955720,9965454)(24350031,24385532)(24350000,24400000)	chr29	24375000	9736	0.089559
(9965455,9965576)(24429842,24429964)(24400000,24450000)	chr29	24425000	123	0.119679
(9965577,9967559)(24585619,24599651)(24550000,24600000)	chr29	24575000	1984	0.011126
(9967560,9985031)(24604182,24649816)(24600000,24650000)	chr29	24625000	17473	0.071550
(9985032,10005085)(24650116,24699634)(24650000,24700000)	chr29	24675000	20055	0.059359
(10005086,10027566)(24701157,24749998)(24700000,24750000)	chr29	24725000	22482	0.095224
(10027567,10052838)(24750000,24799999)(24750000,24800000)	chr29	24775000	25273	0.059071
(10052839,10074439)(24800000,24849999)(24800000,24850000)	chr29	24825000	21602	0.098987
(10074440,10095307)(24850000,24899936)(24850000,24900000)	chr29	24875000	20869	0.125344
(10095308,10119011)(24900624,24949963)(24900000,24950000)	chr29	24925000	23705	0.145523
(10119012,10142948)(24950039,24999999)(24950000,25000000)	chr29	24975000	23938	0.222709
(10142949,10164265)(25000000,25049956)(25000000,25050000)	chr29	25025000	21318	0.513246
(10164266,10184956)(25050218,25099990)(25050000,25100000)	chr29	25075000	20692	0.424361
(10184957,10205479)(25100024,25149998)(25100000,25150000)	chr29	25125000	20524	0.312882
(10205480,10228870)(25150090,25199949)(25150000,25200000)	chr29	25175000	23392	0.485354
(10228871,10254568)(25200212,25249999)(25200000,25250000)	chr29	25225000	25699	0.479454
(10254569,10278413)(25250000,25299973)(25250000,25300000)	chr29	25275000	23846	0.068018
(10278414,10297836)(25300018,25349994)(25300000,25350000)	chr29	25325000	19424	0.105142
(10297837,10318418)(25350006,25399997)(25350000,25400000)	chr29	25375000	20583	0.122453
(10318419,10336801)(25400003,25449999)(25400000,25450000)	chr29	25425000	18384	0.113297
(10336802,10357623)(25450001,25499999)(25450000,25500000)	chr29	25475000	20823	0.067168
(10357624,10376196)(25500000,25549999)(25500000,25550000)	chr29	25525000	18574	0.120438
(10376197,10396388)(25550040,25599982)(25550000,25600000)	chr29	25575000	20193	0.051754
(10396389,10415918)(25600140,25649874)(25600000,25650000)	chr29	25625000	19531	0.096279
(10415919,10437384)(25650182,25699999)(25650000,25700000)	chr29	25675000	21467	0.074210
(10437385,10457404)(25700000,25749999)(25700000,25750000)	chr29	25725000	20021	0.056247
(10457405,10478803)(25750000,25799985)(25750000,25800000)	chr29	25775000	21400	0.073819
(10478804,10494337)(25800003,25846495)(25800000,25850000)	chr29	25825000	15535	0.053934
(10494338,10512668)(25852774,25899998)(25850000,25900000)	chr29	25875000	18332	0.061963
(10512669,10533799)(25900008,25949998)(25900000,25950000)	chr29	25925000	21132	0.076664
(10533800,10552291)(25950015,25999999)(25950000,26000000)	chr29	25975000	18493	0.080001
(10552292,10571043)(26000000,26049975)(26000000,26050000)	chr29	26025000	18753	0.062472
(10571044,10590048)(26050280,26099999)(26050000,26100000)	chr29	26075000	19006	0.067334
(10590049,10611211)(26100000,26149883)(26100000,26150000)	chr29	26125000	21164	0.109586
(10611212,10631368)(26151052,26199349)(26150000,26200000)	chr29	26175000	20158	0.081762
(10631369,10649240)(26200106,26249999)(26200000,26250000)	chr29	26225000	17873	0.087769
(10649241,10668329)(26250000,26299647)(26250000,26300000)	chr29	26275000	19090	0.070554
(10668330,10687436)(26300097,26349859)(26300000,26350000)	chr29	26325000	19108	0.146666
(10687437,10704402)(26350421,26398876)(26350000,26400000)	chr29	26375000	16967	0.064557
(10704403,10722157)(26404777,26449935)(26400000,26450000)	chr29	26425000	17756	0.094229
(10722158,10740638)(26450073,26499878)(26450000,26500000)	chr29	26475000	18482	0.084380
(10740639,10759714)(26500174,26549778)(26500000,26550000)	chr29	26525000	19077	0.165234
(10759715,10780357)(26550076,26599989)(26550000,26600000)	chr29	26575000	20644	0.085624
(10780358,10796717)(26600073,26649758)(26600000,26650000)	chr29	26625000	16361	0.068004
(10796718,10815769)(26650111,26699918)(26650000,26700000)	chr29	26675000	19053	0.063161
(10815770,10837066)(26700006,26749999)(26700000,26750000)	chr29	26725000	21298	0.083197
(10837067,10852308)(26750000,26799999)(26750000,26800000)	chr29	26775000	15243	0.082362
(10852309,10872998)(26800001,26849958)(26800000,26850000)	chr29	26825000	20691	0.067639
(10872999,10891513)(26850437,26899999)(26850000,26900000)	chr29	26875000	18516	0.059008
(10891514,10910777)(26900000,26949983)(26900000,26950000)	chr29	26925000	19265	0.067644
(10910778,10929411)(26950147,26999999)(26950000,27000000)	chr29	26975000	18635	0.078396
(10929412,10949313)(27000000,27049953)(27000000,27050000)	chr29	27025000	19903	0.038349
(10949314,10964559)(27050002,27099999)(27050000,27100000)	chr29	27075000	15247	0.104477
(10964560,10979548)(27100037,27149918)(27100000,27150000)	chr29	27125000	14990	0.087312
(10979549,10997656)(27150278,27199751)(27150000,27200000)	chr29	27175000	18109	0.087756
(10997657,11017267)(27200070,27249999)(27200000,27250000)	chr29	27225000	19612	0.072834
(11017268,11039622)(27250000,27299996)(27250000,27300000)	chr29	27275000	22356	0.113479
(11039623,11058006)(27300003,27349998)(27300000,27350000)	chr29	27325000	18385	0.066088
(11058007,11074634)(27350001,27399999)(27350000,27400000)	chr29	27375000	16629	0.044218
(11074635,11091711)(27400000,27449999)(27400000,27450000)	chr29	27425000	17078	0.060100
(11091712,11109284)(27450000,27499302)(27450000,27500000)	chr29	27475000	17574	0.099133
(11109285,11125164)(27500065,27549999)(27500000,27550000)	chr29	27525000	15881	0.098004
(11125165,11137363)(27550000,27599999)(27550000,27600000)	chr29	27575000	12200	0.099829
(11137364,11154565)(27600000,27649997)(27600000,27650000)	chr29	27625000	17203	0.079871
(11154566,11174306)(27650000,27699886)(27650000,27700000)	chr29	27675000	19742	0.119380
(11174307,11192351)(27700033,27749990)(27700000,27750000)	chr29	27725000	18046	0.099156
(11192352,11207957)(27750023,27799999)(27750000,27800000)	chr29	27775000	15607	0.052128
(11207958,11222189)(27800000,27849980)(27800000,27850000)	chr29	27825000	14233	0.097233
(11222190,11237968)(27850024,27899999)(27850000,27900000)	chr29	27875000	15780	0.107124
(11237969,11256686)(27900000,27949374)(27900000,27950000)	chr29	27925000	18719	0.144473
(11256687,11277226)(27950104,27999999)(27950000,28000000)	chr29	27975000	20541	0.069229
(11277227,11298894)(28000001,28049947)(28000000,28050000)	chr29	28025000	21669	0.098081
(11298895,11318092)(28050022,28099998)(28050000,28100000)	chr29	28075000	19199	0.104379
(11318093,11339181)(28100000,28149999)(28100000,28150000)	chr29	28125000	21090	0.094256
(11339182,11354421)(28150000,28199999)(28150000,28200000)	chr29	28175000	15241	0.097366
(11354422,11373073)(28200000,28249999)(28200000,28250000)	chr29	28225000	18653	0.097139
(11373074,11395818)(28250001,28299999)(28250000,28300000)	chr29	28275000	22746	0.108749
(11395819,11415280)(28300000,28349999)(28300000,28350000)	chr29	28325000	19463	0.057564
(11415281,11436091)(28350000,28399999)(28350000,28400000)	chr29	28375000	20812	0.067985
(11436092,11463396)(28400000,28449999)(28400000,28450000)	chr29	28425000	27306	0.149303
(11463397,11485796)(28450000,28499999)(28450000,28500000)	chr29	28475000	22401	0.240817
(11485797,11507146)(28500000,28549999)(28500000,28550000)	chr29	28525000	21351	0.232015
(11507147,11530286)(28550000,28599999)(28550000,28600000)	chr29	28575000	23141	0.238415
(11530287,11548819)(28600000,28649850)(28600000,28650000)	chr29	28625000	18534	0.259345
(11548820,11568331)(28650049,28699999)(28650000,28700000)	chr29	28675000	19513	0.219990
(11568332,11588771)(28700000,28749929)(28700000,28750000)	chr29	28725000	20441	0.298309
(11588772,11608749)(28750273,28799963)(28750000,28800000)	chr29	28775000	19979	0.211128
(11608750,11632015)(28800151,28849996)(28800000,28850000)	chr29	28825000	23267	0.190876
(11632016,11654149)(28850000,28899884)(28850000,28900000)	chr29	28875000	22135	0.181791
(11654150,11673143)(28900178,28949999)(28900000,28950000)	chr29	28925000	18995	0.206483
(11673144,11692952)(28950000,28999989)(28950000,29000000)	chr29	28975000	19810	0.167807
(11692953,11715348)(29000157,29049992)(29000000,29050000)	chr29	29025000	22397	0.092937
(11715349,11739255)(29050007,29099999)(29050000,29100000)	chr29	29075000	23908	0.106604
(11739256,11763877)(29100000,29149998)(29100000,29150000)	chr29	29125000	24623	0.129724
(11763878,11785158)(29150002,29199943)(29150000,29200000)	chr29	29175000	21282	0.192524
(11785159,11803208)(29200065,29248583)(29200000,29250000)	chr29	29225000	18051	0.094695
(11803209,11825525)(29250145,29299943)(29250000,29300000)	chr29	29275000	22318	0.111722
(11825526,11846439)(29300131,29349982)(29300000,29350000)	chr29	29325000	20915	0.063965
(11846440,11869328)(29350045,29399999)(29350000,29400000)	chr29	29375000	22890	0.132774
(11869329,11894484)(29400000,29449998)(29400000,29450000)	chr29	29425000	25157	0.147083
(11894485,11917955)(29450046,29499822)(29450000,29500000)	chr29	29475000	23472	0.185216
(11917956,11941259)(29500613,29549999)(29500000,29550000)	chr29	29525000	23305	0.131114
(11941260,11965468)(29550049,29599996)(29550000,29600000)	chr29	29575000	24210	0.145677
(11965469,11984678)(29600064,29649487)(29600000,29650000)	chr29	29625000	19211	0.119964
(11984679,12003539)(29650174,29699999)(29650000,29700000)	chr29	29675000	18862	0.065927
(12003540,12024433)(29700000,29749999)(29700000,29750000)	chr29	29725000	20895	0.059595
(12024434,12043372)(29750000,29799983)(29750000,29800000)	chr29	29775000	18940	0.057366
(12043373,12064496)(29800016,29849999)(29800000,29850000)	chr29	29825000	21125	0.173170
(12064497,12086927)(29850000,29899464)(29850000,29900000)	chr29	29875000	22432	0.174742
(12086928,12105692)(29900496,29949999)(29900000,29950000)	chr29	29925000	18766	0.309803
(12105693,12126467)(29950001,29999986)(29950000,30000000)	chr29	29975000	20776	0.310558
