region	chr	midPos	Nsites
(19437050,19486952)(20200000,20249999)(20200000,20250000)	chr27	20225000	49904	0.015853
(19486953,19536573)(20250000,20299999)(20250000,20300000)	chr27	20275000	49622	0.093970
(19536574,19585257)(20300000,20349999)(20300000,20350000)	chr27	20325000	48685	0.148496
(19585258,19634497)(20350000,20399999)(20350000,20400000)	chr27	20375000	49241	0.080425
(19634498,19684137)(20400000,20449999)(20400000,20450000)	chr27	20425000	49641	0.153063
(19684138,19733905)(20450000,20499999)(20450000,20500000)	chr27	20475000	49769	0.131500
(19733906,19783655)(20500000,20549999)(20500000,20550000)	chr27	20525000	49751	0.139706
(19783656,19833251)(20550000,20599999)(20550000,20600000)	chr27	20575000	49597	0.116265
(19833252,19876893)(20600000,20643841)(20600000,20650000)	chr27	20625000	43643	0.079844
(19876894,19926337)(20650351,20699999)(20650000,20700000)	chr27	20675000	49445	0.060745
(19926338,19975695)(20700000,20749999)(20700000,20750000)	chr27	20725000	49359	0.047490
(19975696,20025095)(20750000,20799999)(20750000,20800000)	chr27	20775000	49401	0.015285
(20025096,20067641)(20800000,20849999)(20800000,20850000)	chr27	20825000	42547	0.059367
(20067642,20117112)(20850000,20899999)(20850000,20900000)	chr27	20875000	49472	0.031616
(20117113,20166238)(20900000,20949999)(20900000,20950000)	chr27	20925000	49127	0.195772
(20166239,20215788)(20950000,20999999)(20950000,21000000)	chr27	20975000	49551	0.097782
(20215789,20264373)(21000000,21049999)(21000000,21050000)	chr27	21025000	48586	0.148280
(20264374,20313882)(21050000,21099999)(21050000,21100000)	chr27	21075000	49510	0.129770
(20313883,20363483)(21100000,21149999)(21100000,21150000)	chr27	21125000	49602	0.146705
(20363484,20413252)(21150000,21199999)(21150000,21200000)	chr27	21175000	49770	0.148733
(20413253,20462257)(21200000,21249999)(21200000,21250000)	chr27	21225000	49006	0.154829
(20462258,20487022)(21250000,21299999)(21250000,21300000)	chr27	21275000	24766	0.086754
(20487023,20531826)(21300000,21349999)(21300000,21350000)	chr27	21325000	44805	0.091251
(20531827,20581668)(21350000,21399999)(21350000,21400000)	chr27	21375000	49843	0.133908
(20581669,20629250)(21400000,21449999)(21400000,21450000)	chr27	21425000	47583	0.085081
(20629251,20679051)(21450000,21499999)(21450000,21500000)	chr27	21475000	49802	0.037182
(20679052,20722888)(21500000,21549999)(21500000,21550000)	chr27	21525000	43838	0.094010
(20722889,20772504)(21550000,21599999)(21550000,21600000)	chr27	21575000	49617	0.049463
(20772505,20822059)(21600000,21649999)(21600000,21650000)	chr27	21625000	49556	0.081328
(20822060,20871841)(21650000,21699999)(21650000,21700000)	chr27	21675000	49783	0.089491
(20871842,20921539)(21700000,21749999)(21700000,21750000)	chr27	21725000	49699	0.097426
(20921540,20971380)(21750000,21799999)(21750000,21800000)	chr27	21775000	49842	0.092168
(20971381,21021144)(21800000,21849999)(21800000,21850000)	chr27	21825000	49765	0.182564
(21021145,21070815)(21850000,21899999)(21850000,21900000)	chr27	21875000	49672	0.084240
(21070816,21120620)(21900000,21949999)(21900000,21950000)	chr27	21925000	49806	0.075497
(21120621,21169827)(21950000,21999999)(21950000,22000000)	chr27	21975000	49208	0.074658
(21169828,21219698)(22000000,22049999)(22000000,22050000)	chr27	22025000	49872	0.079005
(21219699,21269304)(22050000,22099999)(22050000,22100000)	chr27	22075000	49607	0.062515
(21269305,21319027)(22100000,22149999)(22100000,22150000)	chr27	22125000	49724	0.092395
(21319028,21368802)(22150000,22199999)(22150000,22200000)	chr27	22175000	49776	0.074505
(21368803,21417374)(22200000,22249999)(22200000,22250000)	chr27	22225000	48573	0.091561
(21417375,21463332)(22250000,22299999)(22250000,22300000)	chr27	22275000	45959	0.055347
(21463333,21512878)(22300000,22349999)(22300000,22350000)	chr27	22325000	49547	0.056115
(21512879,21561949)(22350000,22399999)(22350000,22400000)	chr27	22375000	49072	0.069492
(21561950,21611757)(22400000,22449999)(22400000,22450000)	chr27	22425000	49809	0.056043
(21611758,21659810)(22450000,22499999)(22450000,22500000)	chr27	22475000	48054	0.089372
(21659811,21709683)(22500000,22549999)(22500000,22550000)	chr27	22525000	49874	0.051591
(21709684,21758072)(22550000,22599999)(22550000,22600000)	chr27	22575000	48390	0.083562
(21758073,21807653)(22600000,22649999)(22600000,22650000)	chr27	22625000	49582	0.079134
(21807654,21857341)(22650000,22699999)(22650000,22700000)	chr27	22675000	49689	0.093758
(21857342,21906170)(22700000,22749999)(22700000,22750000)	chr27	22725000	48830	0.000621
(21906171,21955905)(22750000,22799999)(22750000,22800000)	chr27	22775000	49736	0.040493
(21955906,22005290)(22800000,22849999)(22800000,22850000)	chr27	22825000	49386	0.004597
(22005291,22055005)(22850000,22899999)(22850000,22900000)	chr27	22875000	49716	0.020447
(22055006,22103831)(22900000,22949999)(22900000,22950000)	chr27	22925000	48827	0.065404
(22103832,22153738)(22950000,22999999)(22950000,23000000)	chr27	22975000	49908	0.033858
(22153739,22203063)(23000000,23049999)(23000000,23050000)	chr27	23025000	49326	0.101027
(22203064,22251359)(23050000,23099999)(23050000,23100000)	chr27	23075000	48297	0.130212
(22251360,22299564)(23100000,23149999)(23100000,23150000)	chr27	23125000	48206	0.033744
(22299565,22349077)(23150000,23199999)(23150000,23200000)	chr27	23175000	49514	0.072194
(22349078,22398326)(23200000,23249999)(23200000,23250000)	chr27	23225000	49250	0.037834
(22398327,22448048)(23250000,23299999)(23250000,23300000)	chr27	23275000	49723	0.079620
(22448049,22497750)(23300000,23349999)(23300000,23350000)	chr27	23325000	49703	0.058618
(22497751,22547515)(23350000,23399999)(23350000,23400000)	chr27	23375000	49766	0.068633
(22547516,22597206)(23400000,23449999)(23400000,23450000)	chr27	23425000	49692	0.113681
(22597207,22645691)(23450000,23499999)(23450000,23500000)	chr27	23475000	48486	0.061361
(22645692,22694992)(23500000,23549999)(23500000,23550000)	chr27	23525000	49302	0.036090
(22694993,22743339)(23550000,23599999)(23550000,23600000)	chr27	23575000	48348	0.016174
(22743340,22792273)(23600000,23649999)(23600000,23650000)	chr27	23625000	48935	0.012683
(22792274,22841399)(23650000,23699999)(23650000,23700000)	chr27	23675000	49127	0.011270
(22841400,22891248)(23700000,23749999)(23700000,23750000)	chr27	23725000	49850	0.049924
(22891249,22940817)(23750000,23799999)(23750000,23800000)	chr27	23775000	49570	0.049738
(22940818,22990659)(23800000,23849999)(23800000,23850000)	chr27	23825000	49843	0.056320
(22990660,23039467)(23850000,23899999)(23850000,23900000)	chr27	23875000	48809	0.058415
(23039468,23089270)(23900000,23949999)(23900000,23950000)	chr27	23925000	49804	0.124664
(23089271,23139063)(23950000,23999999)(23950000,24000000)	chr27	23975000	49794	0.079367
(23139064,23187944)(24000000,24049999)(24000000,24050000)	chr27	24025000	48882	0.163980
(23187945,23237627)(24050000,24099999)(24050000,24100000)	chr27	24075000	49684	0.081916
(23237628,23286947)(24100000,24149999)(24100000,24150000)	chr27	24125000	49321	0.077613
(23286948,23336530)(24150000,24199999)(24150000,24200000)	chr27	24175000	49584	0.126552
(23336531,23386187)(24200000,24249999)(24200000,24250000)	chr27	24225000	49658	0.102870
(23386188,23435978)(24250000,24299999)(24250000,24300000)	chr27	24275000	49792	0.117099
(23435979,23485723)(24300000,24349999)(24300000,24350000)	chr27	24325000	49746	0.100125
(23485724,23535061)(24350000,24399999)(24350000,24400000)	chr27	24375000	49339	0.062946
(23535062,23584546)(24400000,24449999)(24400000,24450000)	chr27	24425000	49486	0.142055
(23584547,23634246)(24450000,24499999)(24450000,24500000)	chr27	24475000	49701	0.130196
(23634247,23683998)(24500000,24549999)(24500000,24550000)	chr27	24525000	49753	0.146056
(23683999,23733613)(24550000,24599999)(24550000,24600000)	chr27	24575000	49616	0.124459
(23733614,23777133)(24600000,24649999)(24600000,24650000)	chr27	24625000	43521	0.178181
(23777134,23824713)(24650000,24699999)(24650000,24700000)	chr27	24675000	47581	0.172676
(23824714,23873649)(24700000,24749999)(24700000,24750000)	chr27	24725000	48937	0.141631
(23873650,23923514)(24750000,24799999)(24750000,24800000)	chr27	24775000	49866	0.009556
(23923515,23973210)(24800000,24849999)(24800000,24850000)	chr27	24825000	49697	0.017071
(23973211,24022712)(24850000,24899999)(24850000,24900000)	chr27	24875000	49503	0.030158
(24022713,24070925)(24900000,24949999)(24900000,24950000)	chr27	24925000	48214	0.047093
(24070926,24120138)(24950000,24999999)(24950000,25000000)	chr27	24975000	49214	0.064902
(24120139,24169841)(25000000,25049999)(25000000,25050000)	chr27	25025000	49704	0.052691
(24169842,24219185)(25050000,25099999)(25050000,25100000)	chr27	25075000	49345	0.034868
(24219186,24268755)(25100000,25149999)(25100000,25150000)	chr27	25125000	49571	0.015636
(24268756,24318453)(25150000,25199999)(25150000,25200000)	chr27	25175000	49699	0.030294
(24318454,24367394)(25200000,25249999)(25200000,25250000)	chr27	25225000	48942	0.012132
(24367395,24416830)(25250000,25299999)(25250000,25300000)	chr27	25275000	49437	0.124984
(24416831,24466287)(25300000,25349999)(25300000,25350000)	chr27	25325000	49458	0.119938
(24466288,24515714)(25350000,25399999)(25350000,25400000)	chr27	25375000	49428	0.099148
(24515715,24565404)(25400000,25449999)(25400000,25450000)	chr27	25425000	49691	0.071018
(24565405,24614746)(25450000,25499999)(25450000,25500000)	chr27	25475000	49343	0.089359
(24614747,24664091)(25500000,25549999)(25500000,25550000)	chr27	25525000	49346	0.037442
(24664092,24713742)(25550000,25599999)(25550000,25600000)	chr27	25575000	49652	0.061396
(24713743,24763001)(25600000,25649999)(25600000,25650000)	chr27	25625000	49260	0.058448
(24763002,24812511)(25650000,25699999)(25650000,25700000)	chr27	25675000	49511	0.118320
(24812512,24862322)(25700000,25749999)(25700000,25750000)	chr27	25725000	49812	0.014787
(24862323,24912293)(25750000,25799999)(25750000,25800000)	chr27	25775000	49972	0.016502
(24912294,24961101)(25800000,25849999)(25800000,25850000)	chr27	25825000	48809	0.050927
(24961102,25010809)(25850000,25899999)(25850000,25900000)	chr27	25875000	49709	0.065856
(25010810,25060259)(25900000,25949999)(25900000,25950000)	chr27	25925000	49451	0.060018
(25060260,25109961)(25950000,25999999)(25950000,26000000)	chr27	25975000	49703	0.044349
(25109962,25159513)(26000000,26049999)(26000000,26050000)	chr27	26025000	49553	0.005142
(25159514,25207271)(26050000,26099999)(26050000,26100000)	chr27	26075000	47759	0.019422
(25207272,25254319)(26100000,26149999)(26100000,26150000)	chr27	26125000	47049	0.045941
(25254320,25303461)(26150000,26199999)(26150000,26200000)	chr27	26175000	49143	0.061816
(25303462,25352664)(26200000,26249999)(26200000,26250000)	chr27	26225000	49204	0.045958
(25352665,25401841)(26250000,26299999)(26250000,26300000)	chr27	26275000	49178	0.108582
(25401842,25451564)(26300000,26349999)(26300000,26350000)	chr27	26325000	49724	0.051805
(25451565,25501032)(26350000,26399999)(26350000,26400000)	chr27	26375000	49469	0.018518
(25501033,25550336)(26400000,26449999)(26400000,26450000)	chr27	26425000	49305	0.025574
(25550337,25598376)(26450000,26499999)(26450000,26500000)	chr27	26475000	48041	0.039135
(25598377,25648105)(26500000,26549999)(26500000,26550000)	chr27	26525000	49730	0.026585
(25648106,25695592)(26550000,26599999)(26550000,26600000)	chr27	26575000	47488	0.009850
(25695593,25745276)(26600000,26649999)(26600000,26650000)	chr27	26625000	49685	0.017306
(25745277,25794992)(26650000,26699999)(26650000,26700000)	chr27	26675000	49717	0.026545
(25794993,25844528)(26700000,26749999)(26700000,26750000)	chr27	26725000	49537	0.032670
(25844529,25893852)(26750000,26799999)(26750000,26800000)	chr27	26775000	49325	0.009452
(25893853,25943475)(26800000,26849999)(26800000,26850000)	chr27	26825000	49624	-0.006217
(25943476,25991443)(26850000,26899999)(26850000,26900000)	chr27	26875000	47969	-0.007563
(25991444,26041048)(26900000,26949999)(26900000,26950000)	chr27	26925000	49606	0.018464
(26041049,26090585)(26950000,26999999)(26950000,27000000)	chr27	26975000	49538	0.038372
(26090586,26140198)(27000000,27049999)(27000000,27050000)	chr27	27025000	49614	0.055528
(26140199,26189839)(27050000,27099999)(27050000,27100000)	chr27	27075000	49642	0.081018
(26189840,26239222)(27100000,27149999)(27100000,27150000)	chr27	27125000	49384	0.179217
(26239223,26288834)(27150000,27199999)(27150000,27200000)	chr27	27175000	49613	0.055099
(26288835,26338290)(27200000,27249999)(27200000,27250000)	chr27	27225000	49457	0.058444
(26338291,26387610)(27250000,27299999)(27250000,27300000)	chr27	27275000	49321	0.041069
(26387611,26437187)(27300000,27349999)(27300000,27350000)	chr27	27325000	49578	-0.000676
(26437188,26487070)(27350000,27399999)(27350000,27400000)	chr27	27375000	49884	0.022385
(26487071,26536501)(27400000,27449999)(27400000,27450000)	chr27	27425000	49432	0.023320
(26536502,26586221)(27450000,27499999)(27450000,27500000)	chr27	27475000	49721	0.038090
(26586222,26635894)(27500000,27549999)(27500000,27550000)	chr27	27525000	49674	0.052395
(26635895,26685772)(27550000,27599999)(27550000,27600000)	chr27	27575000	49879	0.028646
(26685773,26735538)(27600000,27649999)(27600000,27650000)	chr27	27625000	49767	0.003819
(26735539,26785075)(27650000,27699999)(27650000,27700000)	chr27	27675000	49538	0.028264
(26785076,26834960)(27700000,27749999)(27700000,27750000)	chr27	27725000	49886	0.026793
(26834961,26884669)(27750000,27799999)(27750000,27800000)	chr27	27775000	49710	0.014029
(26884670,26932216)(27800000,27849629)(27800000,27850000)	chr27	27825000	47548	0.043098
(26932217,26938599)(27850721,27899999)(27850000,27900000)	chr27	27875000	6384	0.054842
(26938600,26986854)(27900000,27949999)(27900000,27950000)	chr27	27925000	48256	0.037679
(26986855,27036447)(27950000,27999999)(27950000,28000000)	chr27	27975000	49594	0.070277
(27036448,27085923)(28000000,28049999)(28000000,28050000)	chr27	28025000	49477	0.039604
(27085924,27135677)(28050000,28099999)(28050000,28100000)	chr27	28075000	49755	0.014522
(27135678,27185273)(28100000,28149999)(28100000,28150000)	chr27	28125000	49597	0.010309
(27185274,27234822)(28150000,28199999)(28150000,28200000)	chr27	28175000	49550	0.016967
(27234823,27284513)(28200000,28249999)(28200000,28250000)	chr27	28225000	49692	0.052694
(27284514,27333903)(28250000,28299999)(28250000,28300000)	chr27	28275000	49391	0.018034
(27333904,27383352)(28300000,28349999)(28300000,28350000)	chr27	28325000	49450	0.029349
(27383353,27433029)(28350000,28399999)(28350000,28400000)	chr27	28375000	49678	0.045802
(27433030,27482561)(28400000,28449999)(28400000,28450000)	chr27	28425000	49533	0.033084
(27482562,27532103)(28450000,28499999)(28450000,28500000)	chr27	28475000	49543	0.034978
(27532104,27581424)(28500000,28549999)(28500000,28550000)	chr27	28525000	49322	0.040669
(27581425,27630799)(28550000,28599999)(28550000,28600000)	chr27	28575000	49376	0.012576
(27630800,27679840)(28600000,28649999)(28600000,28650000)	chr27	28625000	49042	-0.009390
(27679841,27729420)(28650000,28699999)(28650000,28700000)	chr27	28675000	49581	0.066009
(27729421,27779283)(28700000,28749999)(28700000,28750000)	chr27	28725000	49864	0.039695
(27779284,27829120)(28750000,28799999)(28750000,28800000)	chr27	28775000	49838	0.018918
(27829121,27878838)(28800000,28849999)(28800000,28850000)	chr27	28825000	49719	0.042574
(27878839,27928619)(28850000,28899999)(28850000,28900000)	chr27	28875000	49782	0.120173
(27928620,27978288)(28900000,28949999)(28900000,28950000)	chr27	28925000	49670	0.073004
(27978289,28023638)(28950000,28999999)(28950000,29000000)	chr27	28975000	45351	0.062017
(28023639,28073150)(29000000,29049999)(29000000,29050000)	chr27	29025000	49513	0.127687
(28073151,28122694)(29050000,29099999)(29050000,29100000)	chr27	29075000	49545	0.088339
(28122695,28171983)(29100000,29149999)(29100000,29150000)	chr27	29125000	49290	0.017534
(28171984,28220564)(29150000,29199999)(29150000,29200000)	chr27	29175000	48582	0.026223
(28220565,28270175)(29200000,29249999)(29200000,29250000)	chr27	29225000	49612	0.004683
(28270176,28319304)(29250000,29299999)(29250000,29300000)	chr27	29275000	49130	0.007532
(28319305,28368945)(29300000,29349999)(29300000,29350000)	chr27	29325000	49642	0.043825
(28368946,28418726)(29350000,29399999)(29350000,29400000)	chr27	29375000	49782	0.020301
(28418727,28467758)(29400000,29449999)(29400000,29450000)	chr27	29425000	49033	0.013802
(28467759,28517503)(29450000,29499999)(29450000,29500000)	chr27	29475000	49746	0.023518
(28517504,28567141)(29500000,29549999)(29500000,29550000)	chr27	29525000	49639	0.130153
(28567142,28616562)(29550000,29599999)(29550000,29600000)	chr27	29575000	49422	0.163736
(28616563,28666314)(29600000,29649999)(29600000,29650000)	chr27	29625000	49753	0.018729
(28666315,28710800)(29650000,29699999)(29650000,29700000)	chr27	29675000	44487	0.020306
(28710801,28760636)(29700000,29749999)(29700000,29750000)	chr27	29725000	49837	0.010213
(28760637,28810181)(29750000,29799999)(29750000,29800000)	chr27	29775000	49546	0.017891
(28810182,28859949)(29800000,29849999)(29800000,29850000)	chr27	29825000	49769	0.006095
(28859950,28909404)(29850000,29899999)(29850000,29900000)	chr27	29875000	49456	0.121596
(28909405,28958239)(29900000,29949999)(29900000,29950000)	chr27	29925000	48836	-0.001149
(28958240,29007277)(29950000,29999999)(29950000,30000000)	chr27	29975000	49039	0.020007
(29007278,29057053)(30000000,30049999)(30000000,30050000)	chr27	30025000	49777	0.074898
(29057054,29106712)(30050000,30099994)(30050000,30100000)	chr27	30075000	49660	0.007765
(29106713,29155375)(30100006,30149999)(30100000,30150000)	chr27	30125000	48664	0.042228
(29155376,29205331)(30150000,30199999)(30150000,30200000)	chr27	30175000	49957	0.085476
(29205332,29254831)(30200000,30249999)(30200000,30250000)	chr27	30225000	49501	0.119818
(29254832,29304207)(30250000,30299999)(30250000,30300000)	chr27	30275000	49377	0.087613
(29304208,29351605)(30300000,30349999)(30300000,30350000)	chr27	30325000	47399	0.080849
(29351606,29401141)(30350000,30399999)(30350000,30400000)	chr27	30375000	49537	0.080789
(29401142,29450431)(30400000,30449999)(30400000,30450000)	chr27	30425000	49291	0.088303
(29450432,29499057)(30450000,30499999)(30450000,30500000)	chr27	30475000	48627	0.064143
(29499058,29547736)(30500000,30549999)(30500000,30550000)	chr27	30525000	48680	0.079453
(29547737,29597367)(30550000,30599999)(30550000,30600000)	chr27	30575000	49632	0.115421
(29597368,29642890)(30600000,30649999)(30600000,30650000)	chr27	30625000	45524	0.093346
(29642891,29692011)(30650000,30699999)(30650000,30700000)	chr27	30675000	49122	0.146085
(29692012,29741355)(30700000,30749999)(30700000,30750000)	chr27	30725000	49345	0.144705
(29741356,29790897)(30750000,30799999)(30750000,30800000)	chr27	30775000	49543	0.174171
(29790898,29833976)(30800000,30849999)(30800000,30850000)	chr27	30825000	43080	0.169412
(29833977,29881595)(30850000,30899999)(30850000,30900000)	chr27	30875000	47620	0.107851
(29881596,29924847)(30900000,30949999)(30900000,30950000)	chr27	30925000	43253	0.085209
(29924848,29967527)(30950000,30999999)(30950000,31000000)	chr27	30975000	42681	0.080982
(29967528,30016904)(31000000,31049999)(31000000,31050000)	chr27	31025000	49378	0.127903
(30016905,30066215)(31050000,31099999)(31050000,31100000)	chr27	31075000	49312	0.175507
(30066216,30115774)(31100000,31149999)(31100000,31150000)	chr27	31125000	49560	0.070087
(30115775,30165429)(31150000,31199999)(31150000,31200000)	chr27	31175000	49656	0.067547
(30165430,30215061)(31200000,31249999)(31200000,31250000)	chr27	31225000	49633	0.013179
(30215062,30264854)(31250000,31299999)(31250000,31300000)	chr27	31275000	49794	-0.000703
(30264855,30314652)(31300000,31349999)(31300000,31350000)	chr27	31325000	49799	0.002770
(30314653,30360622)(31350000,31399999)(31350000,31400000)	chr27	31375000	45971	0.038706
(30360623,30410484)(31400000,31449999)(31400000,31450000)	chr27	31425000	49863	0.104414
(30410485,30459915)(31450000,31499999)(31450000,31500000)	chr27	31475000	49432	0.110354
(30459916,30509320)(31500000,31549999)(31500000,31550000)	chr27	31525000	49406	0.033034
(30509321,30559164)(31550000,31599999)(31550000,31600000)	chr27	31575000	49845	0.045974
(30559165,30608934)(31600000,31649999)(31600000,31650000)	chr27	31625000	49771	0.076096
(30608935,30658564)(31650000,31699999)(31650000,31700000)	chr27	31675000	49631	0.057078
(30658565,30708154)(31700000,31749999)(31700000,31750000)	chr27	31725000	49591	0.090368
(30708155,30757704)(31750000,31799999)(31750000,31800000)	chr27	31775000	49551	0.032398
(30757705,30807570)(31800000,31849999)(31800000,31850000)	chr27	31825000	49867	0.025578
(30807571,30856846)(31850017,31899999)(31850000,31900000)	chr27	31875000	49277	0.038368
(30856847,30906365)(31900000,31949999)(31900000,31950000)	chr27	31925000	49520	0.108904
(30906366,30953122)(31950000,31999999)(31950000,32000000)	chr27	31975000	46758	0.082931
(30953123,30997681)(32000000,32049999)(32000000,32050000)	chr27	32025000	44560	0.050357
(30997682,31041581)(32050000,32099999)(32050000,32100000)	chr27	32075000	43901	0.037993
(31041582,31090633)(32100000,32149999)(32100000,32150000)	chr27	32125000	49053	0.039539
(31090634,31140120)(32150000,32199999)(32150000,32200000)	chr27	32175000	49488	0.052689
(31140121,31189726)(32200000,32249999)(32200000,32250000)	chr27	32225000	49607	0.082919
(31189727,31239114)(32250000,32299999)(32250000,32300000)	chr27	32275000	49389	0.048458
(31239115,31284641)(32300000,32349999)(32300000,32350000)	chr27	32325000	45528	0.101335
(31284642,31334260)(32350000,32399999)(32350000,32400000)	chr27	32375000	49620	0.110571
(31334261,31384005)(32400000,32449999)(32400000,32450000)	chr27	32425000	49746	0.116771
(31384006,31426993)(32450000,32499999)(32450000,32500000)	chr27	32475000	42989	0.088349
(31426994,31476412)(32500000,32549999)(32500000,32550000)	chr27	32525000	49420	0.041154
(31476413,31525139)(32550000,32599999)(32550000,32600000)	chr27	32575000	48728	0.045973
(31525140,31574748)(32600000,32649999)(32600000,32650000)	chr27	32625000	49610	0.040140
(31574749,31624479)(32650000,32699999)(32650000,32700000)	chr27	32675000	49732	0.038126
(31624480,31670733)(32700000,32749999)(32700000,32750000)	chr27	32725000	46255	0.089268
(31670734,31719921)(32750000,32799999)(32750000,32800000)	chr27	32775000	49189	0.087470
(31719922,31769337)(32800000,32849999)(32800000,32850000)	chr27	32825000	49417	0.045896
(31769338,31818954)(32850000,32899999)(32850000,32900000)	chr27	32875000	49618	0.034292
(31818955,31868720)(32900000,32949999)(32900000,32950000)	chr27	32925000	49767	0.068410
(31868721,31918476)(32950000,32999999)(32950000,33000000)	chr27	32975000	49757	0.021726
(31918477,31967889)(33000000,33049999)(33000000,33050000)	chr27	33025000	49414	0.033837
(31967890,32017816)(33050000,33099999)(33050000,33100000)	chr27	33075000	49928	0.057650
(32017817,32066188)(33100000,33149999)(33100000,33150000)	chr27	33125000	48373	0.062927
(32066189,32115208)(33150000,33199999)(33150000,33200000)	chr27	33175000	49021	0.073217
(32115209,32164902)(33200000,33249999)(33200000,33250000)	chr27	33225000	49695	0.015027
(32164903,32214723)(33250000,33299999)(33250000,33300000)	chr27	33275000	49822	0.119028
(32214724,32264431)(33300000,33349999)(33300000,33350000)	chr27	33325000	49709	0.029100
(32264432,32314016)(33350000,33399999)(33350000,33400000)	chr27	33375000	49586	0.024047
(32314017,32363659)(33400000,33449999)(33400000,33450000)	chr27	33425000	49644	0.044148
(32363660,32411923)(33450000,33499999)(33450000,33500000)	chr27	33475000	48265	0.109650
(32411924,32461730)(33500000,33549999)(33500000,33550000)	chr27	33525000	49808	0.083774
(32461731,32510926)(33550000,33599999)(33550000,33600000)	chr27	33575000	49197	0.156054
(32510927,32560052)(33600000,33649999)(33600000,33650000)	chr27	33625000	49127	0.107913
(32560053,32608481)(33650000,33699999)(33650000,33700000)	chr27	33675000	48430	0.061112
(32608482,32658218)(33700000,33749999)(33700000,33750000)	chr27	33725000	49738	0.034153
(32658219,32706776)(33750000,33799999)(33750000,33800000)	chr27	33775000	48559	0.029881
(32706777,32756542)(33800000,33849999)(33800000,33850000)	chr27	33825000	49767	0.000894
(32756543,32806039)(33850000,33899999)(33850000,33900000)	chr27	33875000	49498	0.017990
(32806040,32855672)(33900000,33949999)(33900000,33950000)	chr27	33925000	49634	0.030542
(32855673,32904769)(33950000,33999999)(33950000,34000000)	chr27	33975000	49098	0.054832
(32904770,32953980)(34000000,34049999)(34000000,34050000)	chr27	34025000	49212	0.007580
(32953981,33003771)(34050000,34099999)(34050000,34100000)	chr27	34075000	49792	0.058194
(33003772,33053555)(34100000,34149999)(34100000,34150000)	chr27	34125000	49785	0.059385
(33053556,33099360)(34150000,34199999)(34150000,34200000)	chr27	34175000	45806	0.068669
(33099361,33148248)(34200000,34249999)(34200000,34250000)	chr27	34225000	48889	0.029438
(33148249,33197658)(34250000,34299999)(34250000,34300000)	chr27	34275000	49411	0.036339
(33197659,33247169)(34300000,34349999)(34300000,34350000)	chr27	34325000	49512	0.072823
(33247170,33292486)(34350000,34396679)(34350000,34400000)	chr27	34375000	45318	0.043940
(33292487,33339510)(34402631,34449999)(34400000,34450000)	chr27	34425000	47025	0.043661
(33339511,33389423)(34450000,34499999)(34450000,34500000)	chr27	34475000	49914	0.057864
(33389424,33439092)(34500000,34549999)(34500000,34550000)	chr27	34525000	49670	0.046189
(33439093,33488812)(34550000,34599999)(34550000,34600000)	chr27	34575000	49721	0.072395
(33488813,33538524)(34600000,34649999)(34600000,34650000)	chr27	34625000	49713	0.076577
(33538525,33588029)(34650000,34699999)(34650000,34700000)	chr27	34675000	49506	0.067911
(33588030,33637966)(34700000,34749999)(34700000,34750000)	chr27	34725000	49938	0.047112
(33637967,33686906)(34750000,34799999)(34750000,34800000)	chr27	34775000	48941	0.044784
(33686907,33736593)(34800000,34849999)(34800000,34850000)	chr27	34825000	49688	0.094218
(33736594,33786450)(34850000,34899999)(34850000,34900000)	chr27	34875000	49858	0.067200
(33786451,33836354)(34900000,34949999)(34900000,34950000)	chr27	34925000	49905	0.047197
(33836355,33885384)(34950000,34999999)(34950000,35000000)	chr27	34975000	49031	0.091605
(33885385,33935260)(35000000,35049999)(35000000,35050000)	chr27	35025000	49877	0.008333
(33935261,33984702)(35050000,35099999)(35050000,35100000)	chr27	35075000	49443	0.198091
(33984703,34034372)(35100000,35149999)(35100000,35150000)	chr27	35125000	49671	0.030047
(34034373,34077720)(35150000,35199999)(35150000,35200000)	chr27	35175000	43349	0.014729
(34077721,34127581)(35200000,35249999)(35200000,35250000)	chr27	35225000	49862	0.069671
(34127582,34177512)(35250000,35299999)(35250000,35300000)	chr27	35275000	49932	0.057186
(34177513,34225851)(35300000,35349999)(35300000,35350000)	chr27	35325000	48340	0.107913
(34225852,34274914)(35350000,35399999)(35350000,35400000)	chr27	35375000	49064	0.087192
(34274915,34323734)(35400000,35449999)(35400000,35450000)	chr27	35425000	48821	0.179350
(34323735,34373436)(35450000,35499999)(35450000,35500000)	chr27	35475000	49703	0.182275
(34373437,34423243)(35500000,35549999)(35500000,35550000)	chr27	35525000	49808	0.099093
(34423244,34473103)(35550000,35599999)(35550000,35600000)	chr27	35575000	49861	0.128314
(34473104,34522494)(35600000,35649999)(35600000,35650000)	chr27	35625000	49392	0.078484
(34522495,34572226)(35650000,35699999)(35650000,35700000)	chr27	35675000	49733	0.068825
(34572227,34621549)(35700000,35749999)(35700000,35750000)	chr27	35725000	49324	0.075778
(34621550,34670740)(35750000,35799999)(35750000,35800000)	chr27	35775000	49192	0.026503
(34670741,34720391)(35800000,35849999)(35800000,35850000)	chr27	35825000	49652	0.050422
(34720392,34767732)(35850000,35899999)(35850000,35900000)	chr27	35875000	47342	0.087456
(34767733,34816526)(35900000,35949999)(35900000,35950000)	chr27	35925000	48795	0.080173
(34816527,34865363)(35950000,35999759)(35950000,36000000)	chr27	35975000	48838	0.076384
(34865364,34914886)(36000070,36049999)(36000000,36050000)	chr27	36025000	49524	0.115550
