region	chr	midPos	Nsites
(72394035,72432509)(83700000,83749999)(83700000,83750000)	chr27	83725000	38476	0.038344
(72432510,72477172)(83750000,83799999)(83750000,83800000)	chr27	83775000	44664	0.035853
(72477173,72522259)(83800000,83849999)(83800000,83850000)	chr27	83825000	45088	0.100742
(72522260,72567494)(83850000,83899999)(83850000,83900000)	chr27	83875000	45236	0.065227
(72567495,72606469)(83900000,83949999)(83900000,83950000)	chr27	83925000	38976	0.108527
(72606470,72648514)(83950000,83999999)(83950000,84000000)	chr27	83975000	42046	0.124536
(72648515,72693809)(84000000,84049999)(84000000,84050000)	chr27	84025000	45296	0.044305
(72693810,72739186)(84050000,84099936)(84050000,84100000)	chr27	84075000	45378	0.035681
(72739187,72784524)(84100024,84149999)(84100000,84150000)	chr27	84125000	45339	0.064666
(72784525,72827222)(84150000,84199999)(84150000,84200000)	chr27	84175000	42699	0.056713
(72827223,72871648)(84200000,84249999)(84200000,84250000)	chr27	84225000	44427	0.135497
(72871649,72915705)(84250000,84299996)(84250000,84300000)	chr27	84275000	44058	0.087821
(72915706,72960298)(84300000,84349999)(84300000,84350000)	chr27	84325000	44594	0.048080
(72960299,73006588)(84350000,84399999)(84350000,84400000)	chr27	84375000	46291	0.075653
(73006589,73046315)(84400000,84449756)(84400000,84450000)	chr27	84425000	39728	0.049391
(73046316,73084241)(84450324,84499999)(84450000,84500000)	chr27	84475000	37927	0.033094
(73084242,73128409)(84500000,84549999)(84500000,84550000)	chr27	84525000	44169	0.043264
(73128410,73173127)(84550019,84599999)(84550000,84600000)	chr27	84575000	44719	0.159259
(73173128,73216302)(84600000,84649912)(84600000,84650000)	chr27	84625000	43176	0.085774
(73216303,73256099)(84650110,84698175)(84650000,84700000)	chr27	84675000	39798	0.101534
(73256100,73298629)(84702076,84749999)(84700000,84750000)	chr27	84725000	42531	0.260856
(73298630,73343415)(84750000,84799999)(84750000,84800000)	chr27	84775000	44787	0.256318
(73343416,73385961)(84800000,84849999)(84800000,84850000)	chr27	84825000	42547	0.211171
(73385962,73430439)(84850000,84899999)(84850000,84900000)	chr27	84875000	44479	0.075301
(73430440,73475082)(84900000,84949999)(84900000,84950000)	chr27	84925000	44644	0.055856
(73475083,73518407)(84950000,84999781)(84950000,85000000)	chr27	84975000	43326	0.064188
(73518408,73563110)(85000540,85049999)(85000000,85050000)	chr27	85025000	44704	0.134642
(73563111,73608868)(85050000,85099999)(85050000,85100000)	chr27	85075000	45759	0.132405
(73608869,73650906)(85100000,85149999)(85100000,85150000)	chr27	85125000	42039	0.067608
(73650907,73693442)(85150000,85199999)(85150000,85200000)	chr27	85175000	42537	0.076669
(73693443,73739785)(85200000,85249999)(85200000,85250000)	chr27	85225000	46344	0.071507
(73739786,73781255)(85250000,85299999)(85250000,85300000)	chr27	85275000	41471	0.062621
(73781256,73828031)(85300000,85349999)(85300000,85350000)	chr27	85325000	46777	0.074602
(73828032,73869637)(85350000,85399999)(85350000,85400000)	chr27	85375000	41607	0.119958
(73869638,73910107)(85400000,85449999)(85400000,85450000)	chr27	85425000	40471	0.106422
(73910108,73955070)(85450000,85499976)(85450000,85500000)	chr27	85475000	44964	0.130156
(73955071,73997223)(85500001,85549999)(85500000,85550000)	chr27	85525000	42154	0.134154
(73997224,74040487)(85550000,85599999)(85550000,85600000)	chr27	85575000	43265	0.101375
(74040488,74082697)(85600000,85649999)(85600000,85650000)	chr27	85625000	42211	0.104414
(74082698,74125283)(85650000,85699999)(85650000,85700000)	chr27	85675000	42587	0.053647
(74125284,74164804)(85700000,85749999)(85700000,85750000)	chr27	85725000	39522	0.030385
(74164805,74208448)(85750000,85799999)(85750000,85800000)	chr27	85775000	43645	0.082227
(74208449,74254030)(85800000,85849999)(85800000,85850000)	chr27	85825000	45583	0.087828
(74254031,74297981)(85850000,85899999)(85850000,85900000)	chr27	85875000	43952	0.078399
(74297982,74342009)(85900000,85949999)(85900000,85950000)	chr27	85925000	44029	0.079114
(74342010,74386927)(85950000,85999957)(85950000,86000000)	chr27	85975000	44919	0.065419
(74386928,74428450)(86000003,86049999)(86000000,86050000)	chr27	86025000	41524	0.126476
(74428451,74473468)(86050000,86099999)(86050000,86100000)	chr27	86075000	45019	0.137953
(74473469,74516454)(86100000,86149999)(86100000,86150000)	chr27	86125000	42987	0.090342
(74516455,74555480)(86150001,86199999)(86150000,86200000)	chr27	86175000	39027	0.101018
(74555481,74598523)(86200000,86249999)(86200000,86250000)	chr27	86225000	43044	0.123308
(74598524,74639915)(86250000,86299999)(86250000,86300000)	chr27	86275000	41393	0.091450
(74639916,74685029)(86300000,86349999)(86300000,86350000)	chr27	86325000	45115	0.101857
(74685030,74729399)(86350000,86399999)(86350000,86400000)	chr27	86375000	44371	0.115573
(74729400,74772439)(86400000,86449999)(86400000,86450000)	chr27	86425000	43041	0.061827
(74772440,74816597)(86450000,86499999)(86450000,86500000)	chr27	86475000	44159	0.070984
(74816598,74858336)(86500000,86549999)(86500000,86550000)	chr27	86525000	41740	0.041287
(74858337,74900863)(86550000,86599999)(86550000,86600000)	chr27	86575000	42528	0.100527
(74900864,74943382)(86600000,86649999)(86600000,86650000)	chr27	86625000	42520	0.090744
(74943383,74980347)(86650000,86699999)(86650000,86700000)	chr27	86675000	36966	0.121114
(74980348,75021407)(86700000,86749999)(86700000,86750000)	chr27	86725000	41061	0.108036
(75021408,75065708)(86750000,86799999)(86750000,86800000)	chr27	86775000	44302	0.206431
(75065709,75110799)(86800000,86849999)(86800000,86850000)	chr27	86825000	45092	0.106335
(75110800,75157331)(86850000,86899999)(86850000,86900000)	chr27	86875000	46533	0.111473
(75157332,75202774)(86900000,86949999)(86900000,86950000)	chr27	86925000	45444	0.091787
(75202775,75247996)(86950000,86999999)(86950000,87000000)	chr27	86975000	45223	0.073126
(75247997,75293114)(87000000,87049999)(87000000,87050000)	chr27	87025000	45119	0.102671
(75293115,75336843)(87050000,87099999)(87050000,87100000)	chr27	87075000	43730	0.153131
(75336844,75381900)(87100000,87149999)(87100000,87150000)	chr27	87125000	45058	0.137358
(75381901,75426201)(87150000,87199999)(87150000,87200000)	chr27	87175000	44302	0.123289
(75426202,75470773)(87200000,87249999)(87200000,87250000)	chr27	87225000	44573	0.221493
(75470774,75513841)(87250000,87299970)(87250000,87300000)	chr27	87275000	43069	0.174949
(75513842,75558860)(87300004,87349960)(87300000,87350000)	chr27	87325000	45020	0.148656
(75558861,75603401)(87350006,87399999)(87350000,87400000)	chr27	87375000	44542	0.118009
(75603402,75649153)(87400000,87449999)(87400000,87450000)	chr27	87425000	45753	0.108950
(75649154,75686746)(87450000,87499988)(87450000,87500000)	chr27	87475000	37594	0.116281
(75686747,75730786)(87500028,87549999)(87500000,87550000)	chr27	87525000	44041	0.159141
(75730787,75776932)(87550000,87599999)(87550000,87600000)	chr27	87575000	46147	0.166671
(75776933,75821369)(87600000,87649999)(87600000,87650000)	chr27	87625000	44438	0.176734
(75821370,75865611)(87650000,87699999)(87650000,87700000)	chr27	87675000	44243	0.131661
(75865612,75907720)(87700000,87749999)(87700000,87750000)	chr27	87725000	42110	0.130088
(75907721,75952072)(87750000,87799991)(87750000,87800000)	chr27	87775000	44353	0.138262
(75952073,75997021)(87800009,87849999)(87800000,87850000)	chr27	87825000	44950	0.146248
(75997022,76042066)(87850000,87899999)(87850000,87900000)	chr27	87875000	45046	0.102675
(76042067,76087965)(87900000,87949999)(87900000,87950000)	chr27	87925000	45900	0.095033
(76087966,76128450)(87950000,87999999)(87950000,88000000)	chr27	87975000	40486	0.070195
(76128451,76172550)(88000000,88049999)(88000000,88050000)	chr27	88025000	44101	0.119094
(76172551,76217531)(88050000,88099999)(88050000,88100000)	chr27	88075000	44982	0.166496
(76217532,76263241)(88100000,88149999)(88100000,88150000)	chr27	88125000	45711	0.080380
(76263242,76305636)(88150000,88199999)(88150000,88200000)	chr27	88175000	42396	0.049813
(76305637,76350927)(88200001,88249895)(88200000,88250000)	chr27	88225000	45292	0.080131
(76350928,76393729)(88250221,88299999)(88250000,88300000)	chr27	88275000	42803	0.164307
(76393730,76438764)(88300000,88349999)(88300000,88350000)	chr27	88325000	45036	0.159891
(76438765,76471454)(88350000,88399999)(88350000,88400000)	chr27	88375000	32691	0.081667
(76471455,76514487)(88400001,88449939)(88400000,88450000)	chr27	88425000	43034	0.105992
(76514488,76558768)(88450008,88499999)(88450000,88500000)	chr27	88475000	44282	0.060644
(76558769,76599339)(88500000,88549999)(88500000,88550000)	chr27	88525000	40572	0.092779
(76599340,76637442)(88550000,88595972)(88550000,88600000)	chr27	88575000	38104	0.088896
(76637443,76676837)(88602195,88649999)(88600000,88650000)	chr27	88625000	39396	0.130163
(76676838,76718769)(88650000,88699999)(88650000,88700000)	chr27	88675000	41933	0.141298
(76718770,76761736)(88700000,88749999)(88700000,88750000)	chr27	88725000	42968	0.108325
(76761737,76801135)(88750000,88799999)(88750000,88800000)	chr27	88775000	39400	0.105977
(76801136,76844828)(88800000,88849999)(88800000,88850000)	chr27	88825000	43694	0.081163
(76844829,76888842)(88850000,88899999)(88850000,88900000)	chr27	88875000	44015	0.076483
(76888843,76931709)(88900000,88949999)(88900000,88950000)	chr27	88925000	42868	0.149313
(76931710,76975233)(88950000,88999999)(88950000,89000000)	chr27	88975000	43525	0.128651
(76975234,77018268)(89000000,89049999)(89000000,89050000)	chr27	89025000	43036	0.069459
(77018269,77062538)(89050000,89099995)(89050000,89100000)	chr27	89075000	44271	0.064978
(77062539,77103896)(89100002,89149999)(89100000,89150000)	chr27	89125000	41359	0.042772
(77103897,77141334)(89150000,89199999)(89150000,89200000)	chr27	89175000	37439	0.031324
(77141335,77181771)(89200000,89248721)(89200000,89250000)	chr27	89225000	40438	0.032767
(77181772,77224853)(89250014,89299999)(89250000,89300000)	chr27	89275000	43083	0.049493
(77224854,77264139)(89300000,89349999)(89300000,89350000)	chr27	89325000	39287	0.046770
(77264140,77304130)(89350000,89399999)(89350000,89400000)	chr27	89375000	39992	0.041688
(77304131,77347469)(89400000,89449999)(89400000,89450000)	chr27	89425000	43340	0.062431
(77347470,77390274)(89450000,89499999)(89450000,89500000)	chr27	89475000	42806	0.057039
(77390275,77434300)(89500000,89549999)(89500000,89550000)	chr27	89525000	44027	0.042946
(77434301,77476756)(89550000,89599999)(89550000,89600000)	chr27	89575000	42457	0.029919
(77476757,77519056)(89600000,89649999)(89600000,89650000)	chr27	89625000	42301	0.038297
(77519057,77556406)(89650000,89699734)(89650000,89700000)	chr27	89675000	37351	0.065160
(77556407,77594039)(89700046,89749999)(89700000,89750000)	chr27	89725000	37634	0.048068
(77594040,77636632)(89750000,89799999)(89750000,89800000)	chr27	89775000	42594	0.055284
(77636633,77678092)(89800000,89849999)(89800000,89850000)	chr27	89825000	41461	0.061999
(77678093,77721125)(89850000,89899993)(89850000,89900000)	chr27	89875000	43034	0.080962
(77721126,77760258)(89900049,89949786)(89900000,89950000)	chr27	89925000	39134	0.133027
(77760259,77802520)(89950057,89999992)(89950000,90000000)	chr27	89975000	42263	0.116903
(77802521,77845695)(90000001,90049999)(90000000,90050000)	chr27	90025000	43176	0.105133
(77845696,77888012)(90050000,90099999)(90050000,90100000)	chr27	90075000	42318	0.120793
(77888013,77930783)(90100000,90149999)(90100000,90150000)	chr27	90125000	42772	0.065608
(77930784,77975243)(90150000,90199999)(90150000,90200000)	chr27	90175000	44461	0.140357
(77975244,78020162)(90200000,90249999)(90200000,90250000)	chr27	90225000	44920	0.108153
(78020163,78061483)(90250000,90299999)(90250000,90300000)	chr27	90275000	41322	0.115625
(78061484,78101308)(90300000,90349999)(90300000,90350000)	chr27	90325000	39826	0.099360
(78101309,78143278)(90350000,90399999)(90350000,90400000)	chr27	90375000	41971	0.060559
(78143279,78184324)(90400000,90449999)(90400000,90450000)	chr27	90425000	41047	0.067584
(78184325,78227085)(90450000,90499999)(90450000,90500000)	chr27	90475000	42762	0.112275
(78227086,78270751)(90500000,90549999)(90500000,90550000)	chr27	90525000	43667	0.101760
(78270752,78315294)(90550000,90599999)(90550000,90600000)	chr27	90575000	44544	0.046225
(78315295,78353711)(90600000,90649999)(90600000,90650000)	chr27	90625000	38418	0.046485
(78353712,78397240)(90650000,90699999)(90650000,90700000)	chr27	90675000	43530	0.057274
(78397241,78439637)(90700000,90749999)(90700000,90750000)	chr27	90725000	42398	0.052307
(78439638,78474623)(90750000,90798952)(90750000,90800000)	chr27	90775000	34987	0.095010
(78474624,78495067)(90801293,90849999)(90800000,90850000)	chr27	90825000	20445	0.085581
(78495068,78536291)(90850000,90899999)(90850000,90900000)	chr27	90875000	41225	0.087807
(78536292,78577751)(90900000,90949999)(90900000,90950000)	chr27	90925000	41461	0.092005
(78577752,78620060)(90950000,90999999)(90950000,91000000)	chr27	90975000	42310	0.069371
(78620061,78657658)(91000000,91049999)(91000000,91050000)	chr27	91025000	37599	0.103445
(78657659,78699358)(91050000,91099999)(91050000,91100000)	chr27	91075000	41701	0.114971
(78699359,78739493)(91100000,91149999)(91100000,91150000)	chr27	91125000	40136	0.120600
(78739494,78779240)(91150000,91199999)(91150000,91200000)	chr27	91175000	39748	0.116819
(78779241,78821106)(91200000,91249999)(91200000,91250000)	chr27	91225000	41867	0.110672
(78821107,78857567)(91250000,91299999)(91250000,91300000)	chr27	91275000	36462	0.137793
(78857568,78899609)(91300000,91349999)(91300000,91350000)	chr27	91325000	42043	0.149382
(78899610,78942648)(91350000,91399999)(91350000,91400000)	chr27	91375000	43040	0.151919
(78942649,78977178)(91400000,91449999)(91400000,91450000)	chr27	91425000	34531	0.114655
(78977179,79014390)(91450000,91499999)(91450000,91500000)	chr27	91475000	37213	0.146946
(79014391,79056069)(91500001,91549997)(91500000,91550000)	chr27	91525000	41680	0.136837
(79056070,79097356)(91550005,91599392)(91550000,91600000)	chr27	91575000	41288	0.132977
(79097357,79134328)(91600338,91649999)(91600000,91650000)	chr27	91625000	36973	0.128623
(79134329,79171784)(91650001,91699999)(91650000,91700000)	chr27	91675000	37457	0.112432
(79171785,79212428)(91700000,91749999)(91700000,91750000)	chr27	91725000	40645	0.117776
(79212429,79252861)(91750001,91799988)(91750000,91800000)	chr27	91775000	40434	0.230942
(79252862,79294941)(91800009,91849999)(91800000,91850000)	chr27	91825000	42081	0.152277
(79294942,79328371)(91850000,91899999)(91850000,91900000)	chr27	91875000	33431	0.156087
(79328372,79363327)(91900000,91949999)(91900000,91950000)	chr27	91925000	34957	0.060767
(79363328,79406625)(91950000,91999999)(91950000,92000000)	chr27	91975000	43299	0.077500
(79406626,79445004)(92000000,92049999)(92000000,92050000)	chr27	92025000	38380	0.098419
(79445005,79487282)(92050000,92099999)(92050000,92100000)	chr27	92075000	42279	0.083156
(79487283,79529141)(92100000,92149999)(92100000,92150000)	chr27	92125000	41860	0.070725
(79529142,79571138)(92150000,92199999)(92150000,92200000)	chr27	92175000	41998	0.178163
(79571139,79606002)(92200000,92249999)(92200000,92250000)	chr27	92225000	34865	0.229680
(79606003,79649043)(92250000,92299999)(92250000,92300000)	chr27	92275000	43042	0.214529
(79649044,79681146)(92300000,92349999)(92300000,92350000)	chr27	92325000	32104	0.283818
(79681147,79722654)(92350000,92399999)(92350000,92400000)	chr27	92375000	41509	0.234563
(79722655,79739796)(92400000,92442694)(92400000,92450000)	chr27	92425000	17143	0.164161
(79739797,79741651)(92450526,92497779)(92450000,92500000)	chr27	92475000	1856	0.077677
(79741652,79774369)(92501761,92549999)(92500000,92550000)	chr27	92525000	32719	0.096393
(79774370,79817321)(92550000,92599999)(92550000,92600000)	chr27	92575000	42953	0.106683
(79817322,79859796)(92600000,92649999)(92600000,92650000)	chr27	92625000	42476	0.125662
(79859797,79899206)(92650000,92699999)(92650000,92700000)	chr27	92675000	39411	0.129625
(79899207,79941873)(92700000,92749999)(92700000,92750000)	chr27	92725000	42668	0.156186
(79941874,79968166)(92750000,92799999)(92750000,92800000)	chr27	92775000	26294	0.170510
(79968167,79979516)(92800000,92849999)(92800000,92850000)	chr27	92825000	11351	0.140245
(79979517,80021793)(92850000,92899999)(92850000,92900000)	chr27	92875000	42278	0.127830
(80021794,80066646)(92900000,92949733)(92900000,92950000)	chr27	92925000	44854	0.104092
(80066647,80110933)(92950017,92999999)(92950000,93000000)	chr27	92975000	44288	0.134100
(80110934,80155320)(93000000,93049999)(93000000,93050000)	chr27	93025000	44388	0.110679
(80155321,80199730)(93050000,93099999)(93050000,93100000)	chr27	93075000	44411	0.088776
(80199731,80236727)(93100000,93149999)(93100000,93150000)	chr27	93125000	36998	0.091941
(80236728,80276631)(93150000,93199999)(93150000,93200000)	chr27	93175000	39905	0.089577
(80276632,80320371)(93200000,93249999)(93200000,93250000)	chr27	93225000	43741	0.064890
(80320372,80364951)(93250000,93299999)(93250000,93300000)	chr27	93275000	44581	0.080209
(80364952,80408767)(93300000,93349999)(93300000,93350000)	chr27	93325000	43817	0.087152
(80408768,80453725)(93350000,93399999)(93350000,93400000)	chr27	93375000	44959	0.074994
(80453726,80499214)(93400000,93449999)(93400000,93450000)	chr27	93425000	45490	0.078840
(80499215,80544990)(93450000,93499999)(93450000,93500000)	chr27	93475000	45777	0.063258
(80544991,80590994)(93500000,93549995)(93500000,93550000)	chr27	93525000	46005	0.081125
(80590995,80634789)(93550013,93599999)(93550000,93600000)	chr27	93575000	43796	0.151691
(80634790,80678798)(93600000,93649999)(93600000,93650000)	chr27	93625000	44010	0.206469
(80678799,80724097)(93650000,93699999)(93650000,93700000)	chr27	93675000	45300	0.298794
(80724098,80768715)(93700000,93749999)(93700000,93750000)	chr27	93725000	44619	0.168461
(80768716,80810911)(93750000,93799999)(93750000,93800000)	chr27	93775000	42197	0.111924
(80810912,80855532)(93800000,93849999)(93800000,93850000)	chr27	93825000	44622	0.095936
(80855533,80898340)(93850000,93899999)(93850000,93900000)	chr27	93875000	42809	0.086179
(80898341,80941072)(93900000,93949988)(93900000,93950000)	chr27	93925000	42733	0.083382
(80941073,80984426)(93950005,93999983)(93950000,94000000)	chr27	93975000	43355	0.073546
(80984427,81024701)(94000011,94049996)(94000000,94050000)	chr27	94025000	40276	0.078769
(81024702,81067746)(94050000,94099999)(94050000,94100000)	chr27	94075000	43046	0.099834
(81067747,81109984)(94100000,94149999)(94100000,94150000)	chr27	94125000	42239	0.073076
(81109985,81146956)(94150000,94199999)(94150000,94200000)	chr27	94175000	36973	0.058338
(81146957,81189292)(94200000,94249999)(94200000,94250000)	chr27	94225000	42337	0.057300
(81189293,81221041)(94250000,94299990)(94250000,94300000)	chr27	94275000	31750	0.063064
(81221042,81261822)(94300095,94349999)(94300000,94350000)	chr27	94325000	40782	0.066286
(81261823,81304898)(94350000,94399999)(94350000,94400000)	chr27	94375000	43077	0.062585
(81304899,81347097)(94400000,94449999)(94400000,94450000)	chr27	94425000	42200	0.058945
(81347098,81386737)(94450000,94499999)(94450000,94500000)	chr27	94475000	39641	0.071879
(81386738,81426030)(94500000,94549999)(94500000,94550000)	chr27	94525000	39294	0.055135
(81426031,81468300)(94550000,94599999)(94550000,94600000)	chr27	94575000	42271	0.099018
(81468301,81512989)(94600000,94649999)(94600000,94650000)	chr27	94625000	44690	0.127459
(81512990,81554704)(94650000,94699999)(94650000,94700000)	chr27	94675000	41716	0.108554
(81554705,81595223)(94700000,94749999)(94700000,94750000)	chr27	94725000	40520	0.092833
(81595224,81634213)(94750000,94799999)(94750000,94800000)	chr27	94775000	38991	0.088453
(81634214,81674917)(94800000,94849999)(94800000,94850000)	chr27	94825000	40705	0.077506
(81674918,81717530)(94850001,94899999)(94850000,94900000)	chr27	94875000	42614	0.087923
(81717531,81759442)(94900000,94949999)(94900000,94950000)	chr27	94925000	41913	0.091802
(81759443,81801529)(94950000,94999999)(94950000,95000000)	chr27	94975000	42088	0.074589
(81801530,81839891)(95000000,95049605)(95000000,95050000)	chr27	95025000	38363	0.093761
(81839892,81880377)(95050671,95099999)(95050000,95100000)	chr27	95075000	40487	0.040330
(81880378,81922262)(95100000,95149999)(95100000,95150000)	chr27	95125000	41886	0.052509
(81922263,81964736)(95150000,95199934)(95150000,95200000)	chr27	95175000	42475	0.075204
(81964737,82004161)(95200135,95249999)(95200000,95250000)	chr27	95225000	39426	0.076595
(82004162,82046111)(95250000,95299999)(95250000,95300000)	chr27	95275000	41951	0.071977
(82046112,82088555)(95300000,95349999)(95300000,95350000)	chr27	95325000	42445	0.045628
(82088556,82128297)(95350001,95399999)(95350000,95400000)	chr27	95375000	39743	0.050208
(82128298,82166583)(95400000,95449999)(95400000,95450000)	chr27	95425000	38287	0.083964
(82166584,82208293)(95450000,95499999)(95450000,95500000)	chr27	95475000	41711	0.042544
(82208294,82249161)(95500000,95549999)(95500000,95550000)	chr27	95525000	40869	0.017270
(82249162,82291732)(95550000,95599999)(95550000,95600000)	chr27	95575000	42572	0.022921
(82291733,82335653)(95600000,95649999)(95600000,95650000)	chr27	95625000	43922	0.028204
(82335654,82378607)(95650000,95699998)(95650000,95700000)	chr27	95675000	42955	0.041862
(82378608,82423270)(95700000,95749999)(95700000,95750000)	chr27	95725000	44664	0.092366
(82423271,82455729)(95750000,95799999)(95750000,95800000)	chr27	95775000	32460	0.085008
(82455730,82493235)(95800000,95849999)(95800000,95850000)	chr27	95825000	37507	0.116926
(82493236,82534280)(95850000,95899979)(95850000,95900000)	chr27	95875000	41046	0.127323
(82534281,82577611)(95900010,95949999)(95900000,95950000)	chr27	95925000	43332	0.082348
(82577612,82620822)(95950000,95999999)(95950000,96000000)	chr27	95975000	43212	0.102651
(82620823,82663049)(96000000,96049999)(96000000,96050000)	chr27	96025000	42228	0.045212
(82663050,82706321)(96050000,96099999)(96050000,96100000)	chr27	96075000	43273	0.062074
(82706322,82750058)(96100001,96149999)(96100000,96150000)	chr27	96125000	43738	0.037860
(82750059,82796449)(96150000,96199999)(96150000,96200000)	chr27	96175000	46392	0.048459
(82796450,82839463)(96200000,96249999)(96200000,96250000)	chr27	96225000	43015	0.071013
(82839464,82882131)(96250000,96299999)(96250000,96300000)	chr27	96275000	42669	0.102260
(82882132,82925558)(96300000,96349999)(96300000,96350000)	chr27	96325000	43428	0.046580
(82925559,82970557)(96350000,96399999)(96350000,96400000)	chr27	96375000	45000	0.029113
(82970558,83015188)(96400000,96449861)(96400000,96450000)	chr27	96425000	44632	0.052329
(83015189,83057857)(96450136,96499992)(96450000,96500000)	chr27	96475000	42670	0.083186
(83057858,83101606)(96500007,96548238)(96500000,96550000)	chr27	96525000	43750	0.064335
(83101607,83145001)(96551051,96599999)(96550000,96600000)	chr27	96575000	43396	0.085559
(83145002,83188433)(96600000,96649999)(96600000,96650000)	chr27	96625000	43433	0.053075
(83188434,83232880)(96650000,96699998)(96650000,96700000)	chr27	96675000	44448	0.049314
(83232881,83274843)(96700000,96749697)(96700000,96750000)	chr27	96725000	41964	0.088006
(83274844,83314765)(96750640,96799999)(96750000,96800000)	chr27	96775000	39923	0.083242
(83314766,83361044)(96800000,96849999)(96800000,96850000)	chr27	96825000	46280	0.062084
(83361045,83406916)(96850000,96899999)(96850000,96900000)	chr27	96875000	45873	0.028271
(83406917,83450878)(96900000,96949999)(96900000,96950000)	chr27	96925000	43963	0.050116
(83450879,83495800)(96950000,96999994)(96950000,97000000)	chr27	96975000	44923	0.056792
(83495801,83539812)(97000015,97049999)(97000000,97050000)	chr27	97025000	44013	0.047835
(83539813,83585423)(97050000,97099999)(97050000,97100000)	chr27	97075000	45612	0.056028
(83585424,83630710)(97100000,97149999)(97100000,97150000)	chr27	97125000	45288	0.051598
(83630711,83676538)(97150000,97199999)(97150000,97200000)	chr27	97175000	45829	0.035693
(83676539,83721090)(97200000,97249988)(97200000,97250000)	chr27	97225000	44553	0.043112
(83721091,83761953)(97250083,97299999)(97250000,97300000)	chr27	97275000	40864	0.055746
(83761954,83805216)(97300000,97349999)(97300000,97350000)	chr27	97325000	43264	0.070510
(83805217,83850424)(97350000,97399999)(97350000,97400000)	chr27	97375000	45209	0.084781
(83850425,83894754)(97400000,97449999)(97400000,97450000)	chr27	97425000	44331	0.106055
(83894755,83939250)(97450000,97499999)(97450000,97500000)	chr27	97475000	44497	0.063090
(83939251,83979813)(97500000,97549999)(97500000,97550000)	chr27	97525000	40564	0.066613
(83979814,84022891)(97550000,97599999)(97550000,97600000)	chr27	97575000	43079	0.041825
(84022892,84067638)(97600000,97649999)(97600000,97650000)	chr27	97625000	44748	0.045666
(84067639,84110250)(97650000,97699999)(97650000,97700000)	chr27	97675000	42613	0.052731
(84110251,84153711)(97700001,97749999)(97700000,97750000)	chr27	97725000	43462	0.060534
(84153712,84200294)(97750000,97799999)(97750000,97800000)	chr27	97775000	46584	0.028935
(84200295,84245357)(97800000,97849999)(97800000,97850000)	chr27	97825000	45064	0.064343
(84245358,84289658)(97850000,97899999)(97850000,97900000)	chr27	97875000	44302	0.055977
(84289659,84332552)(97900000,97949999)(97900000,97950000)	chr27	97925000	42895	0.051636
(84332553,84377797)(97950000,97999999)(97950000,98000000)	chr27	97975000	45246	0.086504
(84377798,84422788)(98000000,98049999)(98000000,98050000)	chr27	98025000	44992	0.109938
(84422789,84467559)(98050000,98099999)(98050000,98100000)	chr27	98075000	44772	0.095629
(84467560,84512369)(98100000,98149999)(98100000,98150000)	chr27	98125000	44811	0.104395
(84512370,84556278)(98150000,98199998)(98150000,98200000)	chr27	98175000	43910	0.074695
(84556279,84600377)(98200000,98249999)(98200000,98250000)	chr27	98225000	44100	0.151011
(84600378,84645186)(98250000,98299999)(98250000,98300000)	chr27	98275000	44810	0.067060
(84645187,84688983)(98300000,98349999)(98300000,98350000)	chr27	98325000	43798	0.072796
(84688984,84732012)(98350000,98399999)(98350000,98400000)	chr27	98375000	43030	0.042978
(84732013,84773833)(98400001,98449998)(98400000,98450000)	chr27	98425000	41822	0.048327
(84773834,84815419)(98450008,98499999)(98450000,98500000)	chr27	98475000	41587	0.036894
(84815420,84858540)(98500000,98549998)(98500000,98550000)	chr27	98525000	43122	0.078168
(84858541,84901704)(98550000,98599999)(98550000,98600000)	chr27	98575000	43165	0.149518
(84901705,84945770)(98600000,98649999)(98600000,98650000)	chr27	98625000	44067	0.111558
(84945771,84989916)(98650000,98699999)(98650000,98700000)	chr27	98675000	44147	0.071618
(84989917,85034574)(98700000,98749999)(98700000,98750000)	chr27	98725000	44659	0.079925
(85034575,85079100)(98750000,98799999)(98750000,98800000)	chr27	98775000	44527	0.111489
(85079101,85126155)(98800000,98849999)(98800000,98850000)	chr27	98825000	47056	0.154414
(85126156,85170910)(98850000,98899999)(98850000,98900000)	chr27	98875000	44756	0.092806
(85170911,85214628)(98900000,98949992)(98900000,98950000)	chr27	98925000	43719	0.096531
(85214629,85257651)(98950000,98999999)(98950000,99000000)	chr27	98975000	43024	0.084540
(85257652,85300846)(99000000,99049999)(99000000,99050000)	chr27	99025000	43196	0.086129
(85300847,85346862)(99050000,99099999)(99050000,99100000)	chr27	99075000	46017	0.138869
(85346863,85391590)(99100001,99149999)(99100000,99150000)	chr27	99125000	44729	0.113690
(85391591,85435214)(99150000,99199890)(99150000,99200000)	chr27	99175000	43625	0.101784
(85435215,85478458)(99200015,99249999)(99200000,99250000)	chr27	99225000	43245	0.094730
(85478459,85522974)(99250000,99299999)(99250000,99300000)	chr27	99275000	44517	0.052228
(85522975,85566543)(99300000,99349999)(99300000,99350000)	chr27	99325000	43570	0.100149
(85566544,85612842)(99350000,99399978)(99350000,99400000)	chr27	99375000	46300	0.116898
(85612843,85658802)(99400009,99449999)(99400000,99450000)	chr27	99425000	45961	0.116900
(85658803,85703574)(99450000,99499999)(99450000,99500000)	chr27	99475000	44773	0.209957
(85703575,85748210)(99500000,99549999)(99500000,99550000)	chr27	99525000	44637	0.160807
